id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22011914	1	질문자	있잖아, 내 친구 중 한 명이 조만간 입원을 하면서 나한테 자기가 키우는 기니피그를 잠시 맡길 예정이야. 그런데 나는 기니피그를 키우는 게 정말 처음이라서 좀 걱정이 돼. 혹시 기니피그한테는 뭘 먹이로 주면 되는 거야?				0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	2	전문가	기니피그는 초식동물이기 때문에, 잎채소와 신선한 건초를 먹이로 줘야 해. 그리고 건초나 채소 외에도, 비타민C 보충제를 주는 걸 잊어선 안 되지.	기니피그 먹이	https://www.famtimes.co.kr/news/articleView.html?idxno=494703	2020/08/06	0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	3	질문자	비타민C 보충제라니 조금 의외의 답변이네. 혹시 기니피그한테 비타민C가 부족하면 어떤 일이 발생하는데?				0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	4	전문가	비타민C가 부족할 경우 괴혈병이 발생할 수 있는데, 만약 새끼 기니피그가 괴혈병에 걸릴 경우 성장이 멈추면서 관절이 붓게 돼. 또, 뒷다리가 굳어버리는 바람에, 잘 움직이지도 못하고, 뛰어다니지도 못하는 증상이 생길 수 있지. 또 이것 뿐만이 아니라, 감염병에 취약해질 수도 있다는 문제점이 있어.	기니피그 비타민C 부족	https://www.famtimes.co.kr/news/articleView.html?idxno=87886	2020/01/13	0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	5	질문자	와, 그거 굉장히 위험하게 들리는 걸. 그러면 혹시, 보충제 대신 채소나 과일로도 기니피그에게 비타민C를 공급하는 게 가능할까?				0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	6	전문가	물론이야, 다만, 비타민C의 양을 충족시키려면 당근이나 비트, 사과 정도로는 부족해. 이것들 보다는, 브로콜리나 케일, 그리고 양배추를 주는 게 훨씬 좋아.	기니피그 비타민C 공급 채소	https://www.famtimes.co.kr/news/articleView.html?idxno=87886	2020/01/13	0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	7	질문자	알겠어, 그러면 반대로, 기니피그가 먹으면 안되는 음식에는 어떤 것들이 있을까?				0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	8	전문가	기니피그는 초식동물의 소화시스템을 가진 동물이기 때문에, 어떤 육류도 기니피그에게 줘선 안 돼. 기니피그는 고기를 소화시킬 수 없기 때문에, 생선, 소고기, 돼지고기, 닭고기 등 종류 불문이야.	기니피그 주면 안되는	http://www.chemicalnews.co.kr/news/articleView.html?idxno=4217	2021/08/20	0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	9	질문자	아, 그러면 혹시 우유나 유제품도 기니피그에게 주면 안 되는 거야? 이건 고기는 아닌데, 동물성 단백질이 들어있긴 하잖아.				0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	10	전문가	맞아, 유제품을 소화시킬 수 있는 효소가 없기 때문에 문제가 발생할 수 있거든. 간혹 유제품을 먹은 뒤에도 별 증상이 없는 것처럼 보일 수도 있지만, 이건 증상이 발현하기까지 시간이 걸리기 때문인 거지, 이걸 가지고 유제품을 먹어도 별 문제가 없는 거라고 오해해서는 안 돼.	유제품 기니피그	http://www.chemicalnews.co.kr/news/articleView.html?idxno=4217	2021/08/20	0	2022-09-28 16:21:39	2022-09-28 16:21:39
BK22011914	11	질문자	그렇구나, 그러면 혹시 기니피그에게 견과류를 주는 건 괜찮아? 친구가 보내준 사진을 보니까 햄스터를 닮았던데, 햄스터는 견과류를 먹잖아.				0	2022-09-28 16:21:39	2022-09-28 16:21:39
