id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22015534	1	질문자	요즘에 제가 동네 공원에서 달리기 운동을 하거든요? 그런데 저 빼고 다 애완동물 한 마리씩은 키우고 있는거 같아요.				0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	2	전문가	하하, 요즘 반려동물을 키우는 가구가 많이지긴 했죠.				0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	3	질문자	정말요, 왜 이렇게 반려동물을 키우는 사람들이 늘어난 걸까요? 얼마나 많은 사람들이 키우는지 궁금해요.				0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	4	전문가	반려동물을 키우는 국내 인구는 약 1500만 명이나 돼요. 펫팸족이라고도 부르는데, 이 펫팸족의 증가 원인으로는 1인 가구 확대와 저출산-고령화 현상이 꼽혀요. 고독한 인생을 동행해줄 반려자로 동물을 선택한 이 사람들은 자신의 반려동물에게 아낌없이 투자하죠. 먹을 것부터 입을 것, 놀 것, 탈것에 이르기까지 더 좋고 건강한 것을 찾는답니다.	반려인구 1500만	https://weekly.donga.com/Main/3/all/11/3683443/1	2022/10/08	0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	5	질문자	1500만명이라니, 믿기지 않는 수치네요. 이 정도면 기업이 가만히 있지 않을 것 같은데요? 시장이 어마어마하게 크잖아요.				0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	6	전문가	눈치가 정말 빠르시군요. 현재 반려견 시장은 식단부터 옷, 유모차, 놀이시설, 호텔 산업까지 급격히 커지는 추세에요. 한국농촌경제연구원은 국내 반려동물 연관 산업이 2027년 6조 원 이상으로 성장할 것이라고 전망했을 정도죠.	반려견 시장	https://weekly.donga.com/Main/3/all/11/3683443/1	2022/10/08	0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	7	질문자	머지않아 6조원 이상으로 성장할 정도면 어마어마한 시장이 되겠네요. 근데 이게 우리나라에서만 유독 이런건가요?				0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	8	전문가	그렇지 않아요. 한국만의 독특한 현상은 아니고 전 세계적인 추세라고도 할 수 있죠. 글로벌 마켓 인사이트는 전 세계 반려동물 연관 산업이 2022년 2610억 달러, 한화로 약 370조 원에서 2027년에는 3500억 달러, 한화로 약 496조 원 규모로 커질 것이라고 예측했어요.	반려견 산업	https://weekly.donga.com/Main/3/all/11/3683443/1	2022/10/08	0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	9	질문자	496조 원은 너무 천문학적 수치라 정말 어질어질하네요. 이정도 규모의 시장이면 사료나 의료사업부분 뿐만 아니라 다른 애견아이템으로도 사업이 확장되지 않았나요?				0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	10	전문가	정확해요. 펫코노미 시장 규모가 커짐에 따라 참여하는 브랜드도 늘고 있고있는데, 최근에는 명품 브랜드들이 펫 전용 컬렉션을 비롯한 다양한 아이템을 출시됐어요. 50만 원대에 달하는 리드줄이 없어서 못 팔 정도로 시장 반응이 아주 뜨겁죠.	펫코노미	https://weekly.donga.com/Main/3/all/11/3683443/1	2022/10/08	0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	11	질문자	들을수록 어마어마 하네요. 확실히 혼자 살면 돈 쓸 일이 상대적으로 적다보니까 저렇게 소비할 수도 있을 것 같네요. 그러면 대표적으로 어떤 브랜드가 펫 시장에 진출했는지 알려줄 수 있나요?				0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	12	전문가	일단, 지난 9월에 서울 강남구 청담동에 위치한 구찌 매장에서 반려동물을 위한 코너를 마련했어요. 구찌는 6월 반려동물을 위한 60개 이상의 다양한 상품으로 구성된 ‘펫 컬렉션’을 출시했는데, 펫 컬렉션 의류는 30만원대부터 비싼 것은 130만 원에 달할 정도로 가격대가 높죠.	반려동물 구찌	https://weekly.donga.com/Main/3/all/11/3683443/1	2022/10/08	0	2022-10-10 00:05:31	2022-10-10 00:05:31
BK22015534	13	질문자	구찌가 애견사업에 참여했다니 놀랍네요. 강아지 옷이 130만원까지 가는 걸 보면 명품의 세계는 항상 신기하네요. 또 다른 브랜드는 뭐가 있나요?				0	2022-10-10 00:05:31	2022-10-10 00:05:31
