id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22015569	1	질문자	아니 전문가님, 제가 이번에 먹을 것도 살 겸 대형 쇼핑몰에 가서 장을 보는데 펫 코너가 정말 어마어마하게 크더라고요.				0	2022-10-10 12:26:27	2022-10-10 12:26:27
BK22015569	2	전문가	하하, 저도 놀라울 따름이에요. 제가 어렸을 적만 해도 이정도는 아니었는데 말이죠.				1	2022-10-10 12:26:35	2022-10-17 15:41:18
BK22015569	3	질문자	아니, 반려동물 키우는 사람이 얼마나 많길래 이렇게 시장이 커진거죠?				0	2022-10-10 12:26:27	2022-10-10 12:26:27
BK22015569	4	전문가	반려동물을 키우는 국내 가구수가 무려 600만을 넘겼어요. 농림축산식품부에 따르면 2020년 기준 국내 반려동물 가구수는 604만 가구에 달했어요. 그에 맞춰 반려동물 시장 규모도 빠르게 성장하고 있어요.	반려인 가구수	https://weekly.donga.com/Main/3/all/11/3669076/1	2022/10/06	0	2022-10-10 12:26:27	2022-10-17 15:41:18
BK22015569	5	질문자	우와, 제 예상보다 더 많은 사람들이 반려동물을 키우고 있었네요. 그런데 갑작스럽게 이 사업에 진출하는 기업이 많아졌다는 느낌이 드는데, 뭔가 다른 이유가 있나요?				0	2022-10-10 12:26:27	2022-10-10 12:26:27
BK22015569	6	전문가	눈치가 정말 빠르시네요. 최근 ESG 경영이 강조되는 분위기인데, 이에 맞물려 반려동물과 관련된 사회공헌활동이 기업의 핵심 전략 중 하나로 자리 잡고 있기 때문이죠. 글로벌 ESG 평가 기준에 따르면 동물 복지 역시 ESG 경영 평가 척도에 속해요. 동물 복지를 위한 활동이나 기금 조성을 하는지, 동물 실험과 사육을 윤리적으로 진행하는지 등을 중요 요소로 보기 때문에 기업들은 시장도 선점하고 ESG 평가도 좋게 받음으로써 이미지도 챙길 수 있죠.	ESG 동물복지	https://weekly.donga.com/Main/3/all/11/3669076/1	2022/10/06	0	2022-10-10 12:26:27	2022-10-17 15:41:18
BK22015569	7	질문자	역시 복합적인 요소가 맞물려 있으니 이렇게 기업들이 빠르게 진입하고 있는 거군요. 그러면 이 산업에 진입한 기업들의 사업 내용을 알려주실 수 있나요?				0	2022-10-10 12:26:27	2022-10-10 12:26:27
BK22015569	8	전문가	일단, 현대자동차그룹은 2019년부터 반려견 전용 헌혈 차량 운영 캠페인 아임도그너 찾아가는 반려견 헌혈카를 운영하면서 반려견 헌혈에 대한 인식 제고와 인프라 확대에 힘쓰고 있어요. 도그너는 반려견과 헌혈 제공자의 합성어라는 뜻이에요. 통상적으로 반려견 헌혈 한 번이 다른 반려견 네 마리를 살릴 수 있죠.	아임도그너	https://weekly.donga.com/Main/3/all/11/3669076/1	2022/10/06	0	2022-10-10 12:26:27	2022-10-17 15:41:18
BK22015569	9	질문자	반려동물도 헌혈을 하다니, 저도 이번에 처음 들었는데 정말 놀랍네요. 그러면 헌혈 차량은 제가 알고 있는 대형 버스랑 같은 차로 운영하나요? 또 헌혈하는데 장비는 어떤가요?				0	2022-10-10 12:26:27	2022-10-10 12:26:27
BK22015569	10	전문가	하하, 반려동물이라서 버스를 사용하진 않아요. 이 캠페인에 사용되는 차량은 현대차 쏠라티를 개조한 헌혈카가 사용돼요. 그리고 안전한 헌혈을 위한 채혈·분석실과 최신 장비를 갖추었죠.	아임도그너 캠페인	https://weekly.donga.com/Main/3/all/11/3669076/1	2022/10/06	0	2022-10-10 12:26:27	2022-10-17 15:41:18
BK22015569	11	질문자	아하, 확실히 반려동물이 사람만큼 크지 않아서 버스까지는 필요하지 않은가보네요. 장비도 최신 장비를 쓴다는게 캠페인에 진심이 느껴지네요. 그러면 이 캠페인은 얼마나 운영되는 건가요?				0	2022-10-10 12:26:27	2022-10-10 12:26:27
BK22015569	12	전문가	총 5년간 진행돼요. 매년 2억 원씩 5년간 총 10억 원 후원금을 건국대에 전달하고, 건국대는 이를 활용해 헌혈센터 설립과 운영을 맡기로 했죠. KU 아임도그너 헌혈센터를 통해 공혈견 문제가 해소되고, 건강하고 다양한 혈액을 확보해 신속하게 공급함으로써 전국적인 반려견 혈액 공급망이 구축될 것으로 기대를 모으고 있어요.	KU 아임도그너	https://weekly.donga.com/Main/3/all/11/3669076/1	2022/10/06	0	2022-10-10 12:26:27	2022-10-17 15:41:18
BK22015569	13	질문자	우와, 반려인들에게는 정말 희소식이네요. 반려견이 아픈데 피가 모자라면 정말 난처하잖아요. 그러면 현대그룹 말고 다른 기업도 반려동물과 관련해서 진행하는 사업이 있나요?				0	2022-10-10 12:26:27	2022-10-10 12:26:27
