id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22015996	1	질문자	친구 강아지가 지난 달 새끼를 낳아서 제가 이번 주부터 처음으로 토이 푸들을 키우게 됐어요.				0	2022-10-13 21:50:14	2022-10-13 22:12:20
BK22015996	2	전문가	저희 집에서도 2020년부터 푸들을 키우고 있는데 다음에 같이 반려견 동반 카페에 가서 놀아요.				0	2022-10-13 21:50:14	2022-10-13 22:12:20
BK22015996	3	질문자	우와, 같이 가면 너무 좋을 것 같아요. 아직 산책을 나간 적도 없는데 산책할 때 주의점이 있을까요?				0	2022-10-13 21:50:14	2022-10-13 22:12:20
BK22015996	4	전문가	반려견이 외출이나 산책을 할 때 목줄을 하고 나가야해요. 특히나 3개월 이상 된 강아지는 목줄 착용이 의무인데요. 다른 사람에게 개 물림 사고 피해를 예방할 목적도 있고 강아지가 돌발 행동으로 다른 곳으로 가서 잃어버리는 걸 방지할 수도 있죠.	반려견 산책 목줄	https://www.fnnews.com/news/201909190905075875	2019/09/19	0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	5	질문자	오늘 집에 가는 길에 사료랑 간식을 사고 갈랬는데 목줄도 같이 구매해야겠어요. 제가 일을 다니다보니 저녁 시간에 주로 산책을 할 수 있는데 산책 시킬 때 팁이 있나요?				0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	6	전문가	저녁 이후 야간 산책을 할 땐 야광이나 발광 제품의 목줄이나 가슴줄을 하면 좋죠. 불빛으로 어디서든 누구나 반려견을 발견하기 쉬우니깐요.	반려견 저녁 산책 주의점	https://www.fnnews.com/news/201909190905075875	2019/09/19	0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	7	질문자	발광 제품을 하고 나가면 눈에 띄고 좋겠어요. 반려견 산책은 어느정도 시키면 좋나요?				0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	8	전문가	반려견은 30~40분 정도 산책을 시키면 적당하고 좋아요. 너무 오랫동안 산책을 시키면 반려견 컨디션이 악화될 수 있거든요.	반려견 적정 산책 시간	https://www.fnnews.com/news/201909190905075875	2019/09/19	0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	9	질문자	저도 퇴근 후 집 앞 공원에서 30~40분 정도 걸으려고 노력하는데 매일 반려견이랑 같이 걸으면 좋겠네요. 반려견이 산책할 때 살펴봐야 할 게 있나요?				0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	10	전문가	산책할 때 반려견이 걷는 방식을 보면 좋아요. 좁은 집에서 걸을 때와 달리 넓은 야외에서 산책을 할 때 걸음 걸이로 슬개골과 같은 관절에 문제가 있으면 발견하기 쉽거든요.	강아지 산책시 다리 저는 이유	https://www.fnnews.com/news/201909190905075875	2019/09/19	0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	11	질문자	아, 집이 아무래도 좁다보니 밖에서 관절 문제를 발견하기 쉽네요. 이런 증상을 발견했을 땐 어떻게 조치를 취해야하나요?				0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	12	전문가	바로 산책 거리를 줄이는 게 좋구요. 산책 후에 얼음 수건 찜질을 시키면 좋아요. 그러고 병원을 방문하는게 좋죠.	강아지 산책시 다리 절 때 조치 방법	https://www.fnnews.com/news/201909190905075875	2019/09/19	0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	13	질문자	따뜻한 찜질이 아닌 차가운 걸로 찜질을 시켜야하네요. 또 산책을 하면서 조심해야할 게 있나요?				0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	14	전문가	반려견이 밖을 돌아다니면서 진드기나 벌레한테 물릴 가능성이 있으니 주의해야해요. 진드기가 피부에 있으면 집에 들어와서 바닥에 자기 얼굴을 비비거나 앞발로 몸이나 얼굴을 계속 긁는 행동을 보이거든요.	반려견 산책 진드기	https://www.fnnews.com/news/201909190905075875	2019/09/19	0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	15	질문자	진드기가 붙어있으면 간지러운 증상이 있나보네요. 진드기는 제가 육안으로 볼 수 있나요?				0	2022-10-13 21:50:42	2022-10-19 11:12:59
BK22015996	16	전문가	반려견한테 부드러운 빗질을 하면서 피부를 확인해보면 돼요. 진드기가 발견되면 바로 병원에 가는게 좋아요.	반려견 산책 후 진드기가 발견되면	https://www.fnnews.com/news/201909190905075875	2019/09/19	0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	17	질문자	진드기 때문에 산책하기 겁이 나네요. 진드기 피해를 줄이려면 어떻게 산책 시키면 좋나요?				0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	18	전문가	반려견을 옷을 입혀 털을 최대한 가린 상태로 산책을 시키는게 좋죠. 풀숲으로 반려견이 들어가려는걸 최대한 막고 산책로로 산책을 시키는게 좋아요.	반려견 산책 진드기 피해 줄이는 방법	http://www.k-health.com/news/articleView.html?idxno=46056	2019/10/30	0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	19	질문자	하긴 진드기 때문에 제 반려견에게 산책의 즐거움을 빼앗을 수는 없죠. 어머, 벌써 제가 가야할 시간이 됐네요. 애견 동반 카페 가기 좋은 날 알려주시면 제가 장소는 알아볼게요.				0	2022-10-13 21:50:42	2022-10-13 22:12:20
BK22015996	20	전문가	제가 집에 가서 일정 보고 연락드릴게요. 먼저 잘 들어가세요.				1	2022-10-13 21:50:42	2022-10-19 11:12:59
