id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22000800	1	질문자	이번에 직장 동료가 결혼하는데 글쎄 결혼식을 안 한다지 뭐예요?				0	2022-07-20 16:10:31	2022-08-02 12:01:32
BK22000800	2	전문가	그럴 수 있죠. 워낙 사회 전반적으로 추세가 빨리 바뀌는 데다 코로나19 영향으로 결혼 문화가 급변하고 있으니까요.	결혼식 문화	https://www.mk.co.kr/star/hot-issues/view/2022/02/93488/	2022/02/07	0	2022-07-20 16:10:32	2022-07-21 09:59:50
BK22000800	3	질문자	그래도 아예 식 자체를 안 하겠다고 하던데 그게 가능한 거예요?				0	2022-07-20 16:10:32	2022-08-02 12:01:32
BK22000800	4	전문가	스튜디오 촬영도 스냅사진으로 대신하고 예식도 없이 혼인신고만 하는, 이른바 노웨딩을 하려나 보네요.	예식 없는 결혼	https://www.mk.co.kr/star/hot-issues/view/2022/02/93488/	2022/02/07	0	2022-07-20 16:10:32	2022-07-21 09:59:50
BK22000800	5	질문자	맞아요. 예식은 안 하고 그냥 혼인신고만 하고 살겠다고 하네요. 요즘 그게 또 유행인가 보죠?				0	2022-07-20 16:10:32	2022-08-02 12:01:32
BK22000800	6	전문가	네. 처음엔 주례 없이 하는 결혼식이 늘어나다가 그다음엔 클럽하우스나 근교 예식장을 빌려서 가까운 친구와 친지만 부르는 스몰웨딩이 유행하였죠. 그러다 이제는 아예 식 자체를 생략하는 노웨딩까지 등장하게 된 거예요. 이게 다 2030 밀레니얼 세대의 영향이죠.	노웨딩문화	https://www.hankyung.com/society/article/201904055670i	2019/04/06	0	2022-07-20 16:10:32	2022-07-21 09:59:50
BK22000800	7	질문자	그렇군요. 요즘 세대의 결혼식 문화는 전통적인 것과는 완전히 달라졌다고 봐야겠죠?				0	2022-07-20 16:10:32	2022-08-02 12:01:32
BK22000800	8	전문가	아무래도 요즘 젊은 세대는 개성이 강하잖아요. 둘이서만 섬에 가서 결혼식을 하거나 남산 한옥마을의 고택에서 100년 전 방식으로 식을 올리기도 하는 등 다양한 곳에서 특별하게 진행하고 있지요.	시대별 결혼문화	https://bravo.etoday.co.kr/view/atc_view.php?varAtcId=12353	2021/07/07	0	2022-07-20 16:10:32	2022-07-21 09:59:50
BK22000800	9	질문자	예전같이 함을 들이거나 폐백을 하거나 하는 문화도 사라졌죠?				0	2022-07-20 16:10:32	2022-08-02 12:01:32
BK22000800	10	전문가	네. 웨딩플래너협회 관계자의 말에 따르면 최근의 결혼은 정형화된 형식을 벗어나서 본인이 원하는 혼수와 신혼여행에 집중하고 있다고 해요. 또 결혼식에서 폐백을 생략하는 경우도 30에서 40퍼센트에 달하면서 계속 증가하는 분위기고요.	결혼식 폐백	https://cm.asiae.co.kr/article/2019092408083621623	2019/09/27	0	2022-07-20 16:10:32	2022-07-21 09:59:50
