id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22007036	1	질문자	추석 연휴에 여행을 갈까 생각 중인데 어디로 가는 게 좋을지 아직 모르겠어요.				0	2022-08-31 15:45:39	2022-08-31 15:45:39
BK22007036	2	전문가	이번 추석은 연휴 기간이 4일로 짧아 여행객들이 해외보다는 국내 여행을 선호하고 있는데 국내 여행은 어때요?	추석 연휴 여행	https://www.yna.co.kr/view/AKR20220826029000003?input=1195m	2022/08/26	0	2022-08-31 15:45:39	2022-08-31 15:45:39
BK22007036	3	질문자	그럼 국내여행은 어디로 가는 게 좋을지 추천해주실 수 있나요?				0	2022-08-31 15:45:39	2022-08-31 15:45:39
BK22007036	4	전문가	어떤 여행지로 가고 싶으신가요? 바다나 산 중에 어디로 가고싶으신가요?				0	2022-08-31 15:45:39	2022-08-31 15:45:39
BK22007036	5	질문자	바다는 여름에 다녀왔으니 이번엔 산으로 가보는 게 좋겠어요. 볼거리도 있으면 더 좋겠네요.				0	2022-08-31 15:45:42	2022-08-31 15:45:42
BK22007036	6	전문가	그럼 강원도 평창 일대에서 맞는 환절기는 어때요? 오대산 월정사를 둘러보고 허브나라와 흥정계곡도 들러보는 걸로요.	추석에가볼만한곳	http://kor.theasian.asia/archives/266230	2022/08/19	0	2022-08-31 15:45:42	2022-08-31 15:45:42
BK22007036	7	질문자	정말 좋은 코스네요! 조용한 사찰에서 휴식하는 것도 좋은 여행이 될 것 같아요.				0	2022-08-31 15:45:42	2022-08-31 15:45:42
BK22007036	8	전문가	그렇죠. 오대산 월정사 전나무숲길도 꼭 가보시고요. 전체 약 200m 구간의 국립수목원 전나무 숲길, 월정사 전나무 숲길, 변산반도 국립공원, 내소사 전나무 숲길은 우리나라 3대 전나무 숲길이에요.	오대산 월정사 전나무숲길	http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002837945&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news	2022/05/26	0	2022-08-31 15:45:42	2022-08-31 15:45:42
BK22007036	9	질문자	우리나라 3대 숲길 중 하나라면 굉장히 멋지겠네요! 그런데 저는 차가 없는데, 대중교통으로도 갈 수 있을까요?				0	2022-08-31 15:45:42	2022-08-31 15:45:42
BK22007036	10	전문가	그럼요! KTX 강릉선을 타면 오대산에 편리하게 갈 수 있어요. 진부역에서 월정사와 상원사까지 오전 7시 50분부터 오후 5시 40분까지 하루에 10번 버스가 운행되고 있어요.첫차는 월정사까지만 운행을 해요.	오대산 월정사 대중교통	https://www.mk.co.kr/news/culture/view/2020/07/762059/	2020/07/26	0	2022-08-31 15:45:42	2022-08-31 15:45:42
BK22007036	11	질문자	정말 좋은 정보를 알려주셔서 감사해요! 사실 차가 없으니 여행을 다니는데 많이 불편했거든요.				0	2022-08-31 15:45:42	2022-08-31 15:45:42
