id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22013968	1	질문자	이번에 차를 한 대 뽑았는데, 친구가 차박을 추천하더라고요. 요즘 많이 들어보긴 했는데, 차박이 뭔가요?				0	2022-09-30 16:01:09	2022-10-02 15:24:52
BK22013968	2	전문가	차박이란 차 안에 머무르며 숙박을 하는 것을 말해요. 어떤 대단한 장비가 없어도 차 한 대와 최소한의 준비로 어디든지 간편하게 캠핑을 할 수 있죠.	차박이란	https://terms.naver.com/entry.naver?docId=5956356&cid=43667&categoryId=43667	2020/06/18	0	2022-09-30 16:01:09	2022-10-02 15:24:52
BK22013968	3	질문자	그런데 왜 요즘 차박이 유행하는 거죠?				0	2022-09-30 16:01:09	2022-10-02 15:24:52
BK22013968	4	전문가	코로나19 유행이 장기화하면서 인파가 몰리는 관광지보다는 개인적으로 가족들과 차를 타고 여행을 떠나는 차박이 여행의 새로운 트렌드가 된 거예요.	차박 대세	http://www.mdilbo.com/detail/DDAuq0/648707	2021/06/10	0	2022-09-30 16:01:09	2022-10-02 15:24:52
BK22013968	5	질문자	그렇군요. 복잡한 곳을 떠나 친밀한 사람들과 오붓한 시간을 보낼 수 있겠네요. 저도 꼭 해보고 싶은데 추천해 주실만 한 여행지가 있을까요?				0	2022-09-30 16:01:09	2022-10-02 15:24:52
BK22013968	6	전문가	서울부터 볼까요? 서울에도 차박 명소가 있는데요, 바로 중랑 캠핑 숲이에요. 위치가 서울 도심 옆이라는 지리적 장점이 있어서 서울에 산다면 퇴근하고 나서 바로 차박을 즐기는 것도 가능합니다. 서울 차박 명소로 꾸준히 추천되는 만큼 차박 입문자에게 좋은 곳이에요.	차박 추천	http://www.kjdaily.com/read.php3?aid=1600387451524494208	2020/09/18	0	2022-09-30 16:01:09	2022-10-02 15:24:52
BK22013968	7	질문자	와, 생각도 못 했는데 서울 안에도 차박이 가능한 곳이 있군요. 또 다른 곳도 추천해주세요.				0	2022-09-30 16:01:09	2022-10-02 15:24:52
BK22013968	8	전문가	다음은 경기도로 가 보죠. 수도권 근처로 접근성이 좋은 경기도 연천의 동이리 주상절리도 차박 여행지로 좋아요. 넓은 강과 신비로운 주상절리 등 자연의 경치가 매우 아름답고, 무엇보다 무료로 차박이 가능하다는 장점이 있어요.	차박 추천지	https://view.asiae.co.kr/article/2020091815215786517	2020/09/19	0	2022-09-30 16:01:09	2022-10-02 15:24:52
BK22013968	9	질문자	경치와 경제성을 동시에 챙길 수 있는 곳이네요. 저는 차박이 처음이라 잘 몰라서 그러는데, 혹시 제가 알아둬야 할 차박 매너가 따로 있을까요?				0	2022-09-30 16:01:09	2022-10-02 15:24:52
BK22013968	10	전문가	차박 중에 발생한 쓰레기를 스스로 회수하는 건 너무 기본적인 예의겠죠. 또 불을 피우실 때는 반드시 화로 위에서만 피우셔야 해요. 맨땅에는 불을 피우면 재의 흔적과 여러 찌꺼기가 남는 데다가 땅속의 생명체들이 생명을 잃기 때문에 꼭 유념해 주세요.	차박 에티켓	https://www.hani.co.kr/arti/specialsection/esc_section/945847.html	2020/05/21	0	2022-09-30 16:01:09	2022-10-02 15:24:52
