id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22007570	1	질문자	딸아이가 요새 뭔가를 막 꾸미는 데에 푹 빠진 것 같아요. 다이어리 꾸미는 것에 굉장히 열중하던데, 요즘 유행하는 건가요?				0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	2	전문가	네, 요즘 MZ세대가 빠진 꾸미기 활동인데, 다꾸, 폴꾸, 탑꾸, 폰꾸, 스꾸 등 각종 꾸미기 활동을 즐기다 보니까 그와 관련된 꾸미기 용품 시장도 활성화됐죠.	다꾸 취미	https://n.news.naver.com/article/024/0000074823?sid=101	2022/05/03	0	2022-09-05 04:59:49	2022-10-31 10:38:07
BK22007570	3	질문자	그렇군요, 딸아이뿐 아니라 또래 친구들도 같이 하는 것 같던데 그게 인기가 많은 모양이군요. 혹시 코로나 영향도 있을까요?				0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	4	전문가	아무래도 영향이 있긴 하죠. 요즘 코로나19 시대에 집에서 안전하게 즐길 수 있는 여가 활동으로 급부상했거든요. 그러면서 초등생이나 중등생, 고등생뿐 아니라 대학생들 사이에서도 선풍적인 인기를 끌고 있어요.	다꾸 코로나	https://n.news.naver.com/article/082/0001062365?sid=101	2021/01/25	0	2022-09-05 04:59:49	2022-09-05 05:00:04
BK22007570	5	질문자	어쩐지 딸아이가 다꾸를 시작한 게 코로나 터지고 나서부터였던 것 같아요. 혹시 아이패드 같은 태블릿으로도 할 수 있나요? 가능하면 저도 한번 해보려고요.				0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	6	전문가	그럼요, 태블릿PC를 활용해서 디지털 다이어리를 작성하면 장소와 시간에 구애받지 않아서 좋아요. 직접 자기 스타일대로 포맷을 골라 손쉽게 다이어리 속지를 구성할 수도 있죠.	디지털 다꾸	https://n.news.naver.com/article/003/0010931740?sid=101	2022/01/07	0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	7	질문자	괜찮네요, 그걸 한번 해볼까 봐요. 사실 전부터 불렛저널이란 걸 한번 써보고는 싶었는데 선뜻 도전을 안 하게 되더라고요. 불렛저널은 계획표 같은 느낌도 강하던데, 쓰는 법이 정해져 있나요?				0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	8	전문가	기본적인 틀이 있지만 그 안에 연간, 월간 계획을 세우고 목표를 설정한다든지 개인 일정이나 행동을 기록하고 측정하는 등 여러 개별 모음집으로 만들 수 있죠. 여기에 개성이 더해지면 작성법도 다양해져서 이렇게 개인 선택에 따른 경험을 기록한다는 점이 불렛저널의 큰 특징이에요.	불렛저널	https://n.news.naver.com/article/009/0004282460?sid=103	2019/01/03	0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	9	질문자	그렇군요, 나만의 다이어리 느낌이네요. 아이콘을 만들어서 쓴다고 들었는데, 맞나요?				0	2022-09-05 04:59:49	2022-10-31 10:38:07
BK22007570	10	전문가	네, 불렛저널이 일정 관리를 위한 다이어리 작성법이라고 할 수 있는데, 각자에게 필요한 아이콘을 지정해서 세분화할 수 있어요. 이렇게 세세하게 나눠서 아이콘을 활용하면 일정을 관리하기가 쉬워지죠.	불렛저널 작성법	http://daily.hankooki.com/news/articleView.html?idxno=418666	2016/03/30	0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	11	질문자	효율적이고 나만의 표시란 느낌이라 좋은데요. 근데 요즘 같은 디지털 시대에 손으로 쓰는 아날로그 다이어리가 주목을 받는다니 한편으론 신기하네요. 뭔가 특별한 효과가 있는 걸까요?				0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	12	전문가	그와 관련해서 프린스턴대와 캘리포니아대의 심리학자 뮬러와 오펀하이머가 연구를 진행한 게 있는데, 펜은 키보드보다 강하다라는 제목으로 심리과학 저널에 게재한 연구예요. 학부생 327명을 대상으로 테드 강연을 보면서 내용을 기록하게 한 다음 30분 후에 시험을 치렀는데, 연구 결과, 손으로 내용을 기록하는 행위는 적극적 청취행위여서 인지적 소화와 장기기억에 도움이 된다고 밝혔죠.	다꾸 이유	https://n.news.naver.com/article/353/0000041296?sid=103	2022/01/01	0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	13	질문자	아, 확실히 직접 손으로 쓰면 그냥 보거나 듣는 것보단 기억하는 데에 효과적인 것 같아요. 그나저나 폰꾸 같은 경우는 핸드폰 마케팅이나 판매에도 효과가 있을 것 같은데요?				0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	14	전문가	맞아요, 최근에 삼성전자에서 출시한 갤럭시Z플립3의 경우에는 상당히 흥행한 걸로 알려졌는데, 그 비결로 MZ세대의 폰꾸 트렌드를 꼽을 수 있죠.	폰꾸 마케팅	https://n.news.naver.com/article/008/0004659988?sid=105	2021/10/21	0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	15	질문자	그렇군요, 이런 꾸미기 같은 게 트렌드로 자리잡은 이유가 따로 있을까요?				0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	16	전문가	요즘은 개인의 감성, 취향, 특기 등이 우선시되는 다양화 시대니까요. MZ세대에게서 나만의 개성을 표현하고자 하는 특성이 도드라지고 있는 거죠.	다꾸 강의	http://digitalchosun.dizzo.com/site/data/html_dir/2022/06/13/2022061380102.html	2022/06/13	0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	17	질문자	음, 그런 것 같네요. 요즘 젊은 층의 개성이 정말 잘 드러나는 취미인 것 같아요.				0	2022-09-05 04:59:49	2022-09-05 04:59:49
BK22007570	18	전문가	네, 저도 최근에 다꾸를 시작했는데 왜 푹 빠지는지 알겠더라고요.				0	2022-09-05 04:59:49	2022-09-05 05:00:04
BK22007570	19	질문자	저도 딸아이랑 같이 한번 해봐야겠어요. 여러모로 알려줘서 고마워요.				1	2022-09-05 05:00:04	2022-10-31 10:38:07
BK22007570	20	전문가	뭘요, 도움이 됐다니 다행이죠. 궁금한 거 있으면 또 연락 주세요.				0	2022-09-05 05:00:04	2022-09-05 05:00:04
