id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22002387	1	질문자	요즘 연어 가격이 너무 올랐더라.				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	2	전문가	응, 러시아와 우크라이나 전쟁이 터지면서 수입 연어 가격이 더 치솟는 중이야.	연어 가격	https://www.newspim.com/news/view/20220614000735	2022/06/14	0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	3	질문자	나 연어 엄청 좋아하는데, 너무 비싸져서 속상해.				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	4	전문가	연어 좋아하는구나. 우리나라가 노르웨이, 일본, 중국 등을 제치고 1인당 연어 소비량이 세계 1위인 거 알아?	연어 소비량	https://www.yeongnam.com/web/view.php?key=20220619010002279	2022/06/20	0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	5	질문자	그건 몰랐는데 우리나라 사람들이 연어를 정말 좋아하는구나. 아무래도 연어가 맛도 있고, 건강에도 좋잖아.				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	6	전문가	그치, 세계보건기구에서 세계 10대 슈퍼 푸드로도 뽑은 음식이잖아.	세계 10대 슈퍼 푸드 연어	http://www.munhwa.com/news/view.html?no=2022052401032627106001	2022/05/24	0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	7	질문자	정확히 연어가 어떤 효능이 있는 거야?				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	8	전문가	먼저 연어에는 오메가3 지방산이 풍부하게 들어있어서 심장병, 염증 및 암을 예방해주는 역할을 해.	연어 오메가3	https://www.fnnews.com/news/201901171846495927	2019/01/17	0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	9	질문자	나도 연어에 오메가3가 풍부하다는 이야기는 들어봤어.				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	10	전문가	그리고 연어는 다이어트 시 부족할 수 있는 영양분을 섭취할 수도 있어. 연어 100g 당 단백질 함유량이 22g 정도로 단백질도 풍부해.	연어 다이어트	https://kizmom.hankyung.com/news/view.html?aid=202104124389o	2021/04/12	0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	11	질문자	다이어트할 때 연어를 많이 찾는 이유가 있구나.				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	12	전문가	응, 또 피로 예방에 좋은 비타민B군이랑 비타민D가 풍부해서 피부 미용에도 도움이 돼.	연어 피부미용	http://www.mkhealth.co.kr/news/articleView.html?idxno=44516	2019/09/17	0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	13	질문자	정말 몸에 좋은 음식이구나. 그럼 연어는 걱정 없이 많이 먹어도 괜찮을까?				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	14	전문가	아니, 연어는 염분이랑 콜레스테롤이 높아서 적당량 먹는 게 좋아.	연어 염분	http://www.mhns.co.kr/news/articleView.html?idxno=425579	2021/01/13	0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	15	질문자	그렇구나, 적당량 맛있게 먹어야겠다.				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	16	전문가	응, 그게 가장 좋지.				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	17	질문자	혹시 생연어는 어떻게 보관하는 게 좋아?				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	18	전문가	생연어는 구입하고 하루에서 이틀 안에 섭취한다면 냉장 보관하고, 2일 이상 보관하면 냉동 보관해야지 변질되는 걸 막을 수 있어.	생연어 보관법	https://www.fnnews.com/news/202201240949579066	2022/02/16	0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	19	질문자	고마워, 생연어를 사서 여러 요리를 해봐야겠다.				0	2022-08-02 12:16:10	2022-08-02 13:42:52
BK22002387	20	전문가	그래, 맛있는 요리 많이 해서 먹어!				1	2022-08-02 12:16:10	2022-08-02 15:15:40
