id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22006895	1	질문자	요즘 날씨가 더워서 그런지 무기력하고 입맛도 없어요. 이럴 때는 어떤 음식을 먹으면 좋을까요?				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	2	전문가	피로와 무력감을 느끼고 있다면 자두를 챙겨먹는 것이 좋아요. 자두에 있는 유기산이 뇌의 식욕 중추에 영향을 미치기 때문에 입맛이 없을 때 입맛을 돌게 하거든요. 비타민A와 C의 함량도 많아서 햇볕에 그을린 피부를 보호해주고 스트레스 해소에도 좋고요.	자두 효능	https://n.news.naver.com/article/296/0000058301?sid=103	2022/08/15	0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	3	질문자	아하, 자두를 챙겨먹어 봐야겠네요. 그러면 자두는 제철이 언제인가요?				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	4	전문가	새콤달콤한 자두는 수박과 참외와 함께 여름 대표 과일인데요, 7월에서 8월이 제철이라고 할 수 있어요.	자두 제철 시기	http://www.chemicalnews.co.kr/news/articleView.html?idxno=4761	2022/06/30	0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	5	질문자	아하, 자두가 여름이 제절이었군요! 자두는 종류가 다양한 편인가요?				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	6	전문가	네. 자두는 여러 종류가 있어요. 동양계 자두, 유럽계 자두, 미국 자두 등의 으로 나뉘고, 품종도 대석, 후무사, 홍자두, 자봉자두, 피자두 등이 있어요.	자두 제철	https://n.news.naver.com/article/020/0003447050?sid=103	2022/08/24	0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	7	질문자	종류가 다양한 편이라니 한번 알아봐야겠어요! 혹시 맛있는 자두를 고르는 요령이 있나요?				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	8	전문가	자두의 경우에는 끝 모양이 몽툭한 것보다는 뾰족한 것이 단 맛이 강해서 맛있어요.	자두 구입요령	https://n.news.naver.com/article/215/0000335809?sid=102	2015/07/17	0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	9	질문자	참고해서 달고 맛있는 자두로 골라야겠네요. 따로 요리해서 먹을 수도 있을까요?				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	10	전문가	자두는 생으로 된 과일자두로도 먹을 수 있지만 자두청이나 잼, 자두 주스 등으로 즐길 수 있어요!	자두 요리	http://www.insightkorea.co.kr/news/articleView.html?idxno=77425	2020/02/27	0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	11	질문자	아하, 여러가지 요리가 가능하군요. 자두는 칼로리가 어떻게 돼요?				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	12	전문가	자두는 100g을 기준으로 칼로리는 34kcal예요.	자두 칼로리	http://www.insightkorea.co.kr//news/articleView.html?idxno=72659	2019/12/22	0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	13	질문자	칼로리가 낮은 편인 것 같네요. 혹시 자두는 다른 과일과 섞은 품종은 없나요?				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	14	전문가	국내에 자두와 살구를 교잡한 새로운 품종이 있는데요! 이것은 플럼코트라고 하고, 살구와 자두의 두 가지 맛을 동시에 즐길 수 있는 신품종이라고 할 수 있어요!	자두 신품종	http://mrealfoods.heraldcorp.com/view.php?ud=20220823000097#_enliple	2022/08/23	0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	15	질문자	오, 플럼코트는 처음 들어보는 데 궁금하네요. 있으면 구매해서 먹어봐야겠어요! 우리나라에서는 자두를 언제부터 먹기 시작했나요?				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	16	전문가	원산지가 아시아인 자두는 오랜 역사를 가지고 있는데요, 우리나라에서는 적어도 삼국시대 이전부터 재배된 것으로 추정하고 있을 정도예요.	자두 역사	https://www.yeongnam.com/web/view.php?key=20220807010000820	2022/08/09	0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	17	질문자	역사가 깊은 과일이었네요. 처음 알았어요. 알고 먹으면 더 과일이 맛있을 것 같아요.				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	18	전문가	알고 먹으면 더 맛있죠! 이번 여름에 제철 자두 맛있게 챙겨 드세요!				1	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	19	질문자	알려주신 덕분에 맛있게 자두를 챙겨 먹을 수 있을 것 같아요. 고마워요!				0	2022-08-30 00:16:56	2022-09-07 12:40:41
BK22006895	20	전문가	도움이 되었다니 다행이에요. 남은 하루도 즐거운 하루 되세요!				0	2022-08-30 00:16:56	2022-09-07 12:40:41
