id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22006442	1	질문자	친구랑 내일 맥주 약속 잡다가 안주로 노가리 먹기로 했는데, 노가리가 명태새끼인지 아닌지로 술값 내기 걸었어요. 혹시 노가리에 대해 잘 아시나요?				0	2022-08-25 22:31:04	2022-09-06 11:33:59
BK22006442	2	전문가	뭘로 거셨어요? 노가리는 예전부터 술안주로 많이 사용 되었는데, 15~20센티미터의 작은 크기로 명태 치어를 말해요.	명태 노가리	https://www.worldkorean.net/news/articleView.html?idxno=43232	2022/03/15	0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	3	질문자	이런, 제가 내기에서 졌는데요. 명태 새끼가 노가리인줄은 몰랐어요. 명태 이름이 도대체 몇개나 있어요?				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	4	전문가	명태 이름은 꽤 많아요. 어종은 한 가지이더라도 일반적으로 사용 되는 것이 약 6~7개 정도 되고, 여러 분류에 따른 것을 모두 합치면 약 30개 정도 돼요. 이름은 성장 상태나 건조, 동결 등의 상태에 따라서 달라지죠.	명태이름 수	http://www.queen.co.kr/news/articleView.html?idxno=372375	2022/02/12	0	2022-08-25 22:31:04	2022-09-01 22:03:20
BK22006442	5	질문자	와, 종류가 그렇게 많군요. 명태를 부르는 몇가지 다른 이름 좀 알려주세요.				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	6	전문가	명태를 부르는 다른 이름들 예를 들자면 생태, 동태, 북어, 황태 등이 있어요. 생태는 막 잡아 신선한 것을 말하고, 동태는 말 그대로 얼린 거에요. 북어와 황태는 말린건데 딱딱하게 말린 것은 북어라고 하고, 황태는 추운겨울에 강원도 덕장에서 얼렸다 녹이기를 반복하면서 말려서 살이 노랗고 포동포동한 것을 말해요.	명태 이름	http://www.joongdo.co.kr/web/view.php?key=20220815010003848	2022/08/15	0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	7	질문자	동태와 생태는 예전에 한번 쯤은 들은 것 같아요. 다들 태자 돌림인데 노가리는 리로 끝나니 전혀 감도 못잡았죠. 혹시 안주로 자주 먹는 먹태도 태자 돌림인데 명태와 관련 있나요?				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	8	전문가	네, 맞아요. 황태로 말릴 때, 따뜻한 날이 되면 검은빛의 살을 띠게 되는 것을 먹태라고 해요. 날이 너무 추워 하얗게 마르면 백태가 되고, 이밖에도 망태와 건태 등 가공 과정에서 다양한 이름이 붙죠.	명태 먹태	http://www.queen.co.kr/news/articleView.html?idxno=372375	2022/02/12	0	2022-08-25 22:31:04	2022-09-06 11:33:59
BK22006442	9	질문자	혹시나 했는데, 진짜 태로 끝나는 것은 명태가 아닌가 의심해봐야겠는걸요. 그런데, 명태라는 이름은 어떻게 생긴거에요?				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	10	전문가	명태란 이름이 생긴 것은 명천 지방에 살던 어부의 성이 태씨인데, 이 사람이 명태를 잡아서 지금의 도지사인 도백에게 올린데에서 유래 되었어요.	명태이름 유래	http://www.queen.co.kr/news/articleView.html?idxno=372375	2022/02/12	0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	11	질문자	유래가 아주 단순하고 재미있네요. 도지사에게까지 올릴 정도의 상품이라면 몸에 좋은 영양성분도 있었을 것 같아요.				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	12	전문가	네, 명태는 흰살 생선으로 단백질은 높고 지방은 적은 식품이에요. 100g에 들어 있는 단백질량은 17.5그램이나 되는 반면에 지방은 0.7g그램에 불과하죠. 고단백 저칼로리라서 근육을 만드는 분들이나 체중 줄이기를 원하는 사람들에게 효과적인 식품이에요.	명태 영양성분	http://www.k-health.com/news/articleView.html?idxno=57828	2022/01/26	0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	13	질문자	오, 전혀 몰랐던 내용인데 명태에 대한 호감이 높아 지네요. 그런데, 동태, 생태, 북어, 황태 등 흔하게 사용되는 생선이니까 대부분 국산이겠죠?				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	14	전문가	안타깝지만 자급자족은 1980년대까지 가능했고, 현재는 수입 의존도 100%로 국산 명태는 사라져가고 있어요. 국내에서 수입한 명태에 대한 한국무역통계진흥원의 2021년 통계를 보면 일본산이 99.9%고, 나머니 0.1%가 러시아산으로 나타났어요.	명태 수입	https://www.newsclaim.co.kr/news/articleView.html?idxno=3005103	2022/03/07	0	2022-08-25 22:31:04	2022-09-06 11:33:59
BK22006442	15	질문자	매일 보이는 음식점들 보면 명태 음식점이 많고 술안주로도 엄청 나오는데 대부분 수입이라니 정말 아쉽네요. 왜 이렇게 된거에요?				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	16	전문가	명태가 사라진 원인으로는 몇 가지가 거론되고 있어요. 어민들은 새끼 명태인 노가리를 무분별하게 많이 잡아서 그렇다고 믿는 경우가 많고, 환경이나 수산 분야의 과학자들은 해류 변화나 수온 상승 같은 요인을 주원인으로 주장하고 있어요.	명태 어획량	https://www.donga.com/news/article/all/20220811/114905685/1	2022/08/11	0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	17	질문자	대부분의 문제는 복합적이니까 전체가 다 원인이지 않을까 싶어요. 아휴, 내일 노가리 안주 먹기로 한게 괜히 미안스러운데요.				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	18	전문가	어차피 먹기로 한건데 마음 편하게 드세요.				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	19	질문자	네, 그래야죠 뭐. 안주로 노가리 먹고 다음날 해장으로 북어국 먹으면 이틀을 명태 먹게 되네요.				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	20	전문가	알게 모르게 우리 식상활에 명태가 많이 자리 잡고 있어요.				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	21	질문자	정말 그런 것 같네요. 오늘 덕분에 많은 정보 알게 되었어요. 다음에도 궁금한 것 있으면 여쭤 볼게요.				0	2022-08-25 22:31:04	2022-08-25 22:31:04
BK22006442	22	전문가	네, 언제든지 궁금한 것 있으면 물어보세요.				1	2022-08-25 22:31:04	2022-09-06 11:33:59
