id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22013679	1	질문자	오래전에 TV에서 본 충격적인 필리핀 음식이 있는데 시간이 아무리 지나도 이름과 생김새가 생생하게 떠올라. 너 발룻이라는 음식이 뭔지 들어봤니?				0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	2	전문가	부화 직전에 삶은 오리알을 발룻이라고 하는데 필리핀뿐 아니라 중국, 베트남, 캄보디아에서도 많이 먹어. 발룻은 베트남에서 홋빗론이나 쯩빗론이라고 부르는데 알을 부화 직전 상태에서 삶아서 혐오스럽긴 하지만 정력에 좋다고 알려진 고단백 식품이야.	발룻	https://ko.wikipedia.org/wiki/%EB%B0%9C%EB%A3%BB	2022/02/08	0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	3	질문자	필리핀 사람들은 길거리에서 아무렇지 않게 사 먹던데 양념도 없이 그냥 먹나? 그렇게 먹으면 비린내는 안 날까?				0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	4	전문가	필리핀에서 먹는 방식은 마늘이나 식초를 곁들이거나 칠리소스, 소금과 함께 먹는 거야. 부화 직전의 삶은 오리를 통째로 먹는 알 요리인 발룻은 껍질만 제외하고 모두 먹는데 특유의 질감과 누린내가 있지만 많은 사람들이 그 맛을 즐겨.	필리핀 발룻	https://ko.wikipedia.org/wiki/%EB%B0%9C%EB%A3%BB	2022/02/08	0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	5	질문자	한국에서도 먹어온 음식일지도 몰라. 예전에 부화를 중지시킨 오리알을 유통하다 적발됐다는 뉴스 본 것 같은데 내 기억이 잘못됐나?				0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	6	전문가	위생적으로 불량한 부화 중지 오리알을 베트남인과 식품 도매업자들이 시중에 유통했다가 경찰에 적발된 적이 있어.	부화중지 오리알	https://www.idaegu.co.kr/news/articleView.html?idxno=128807	2014/04/23	0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	7	질문자	찾아서 먹는 사람이 있으니까 유통된 거 아니야?				0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	8	전문가	맞아, 부화 중지 오리알을 찾는 수요가 있으니까 판매되는 건데 국내에 거주하는 베트남인과 그 밖의 동남아 외국인 중에 발룻을 즐겨 먹는 사람들이 있고, 국내 노년층 중 일부도 곤 계란이나 보신환이라고 부르면서 건강식으로 먹기도 하거든.	곤계란	http://www.mdtoday.co.kr/mdtoday/index.html?no=412284	2021/01/19	0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	9	질문자	곤 계란이라는 말이 있는 걸 보면 한국에서도 먹는 음식이 맞나 보네. 오리알이라면서 왜 곤 계란이라고 부르지?				0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	10	전문가	계란이 오리알보다 가격이 저렴하다 보니 오리알을 사용하는 원래의 방식 대신 부화하기 전의 계란을 삶아서 많이 먹기 때문이야.	곤계란 오리알	https://www.mk.co.kr/news/society/view/2014/06/873540/	2014/06/11	0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	11	질문자	그런데 경찰은 부화 중지 알이 유통되는 것을 왜 적발해?				0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	12	전문가	부화 중지 오리알이 실온보다 높은 36도에서 37도 사이의 부화기에서 보관되다 보면 부패할 위험이 높기 때문에 축산물 위생관리법에 따라 판매와 유통이 금지됐고, 식용으로 사용하는 것도 엄격히 금지하고 있어.	부화중지 오리알 유통	http://www.mdtoday.co.kr/mdtoday/index.html?no=412284	2021/01/19	0	2022-09-30 15:48:55	2022-10-02 11:36:12
BK22013679	13	질문자	생각해 보니 부화를 준비하는 과정에서 변질되기 쉽긴 하겠네. 그런데 한국에서 부르는 이름인 곤계란은 무슨 뜻이 있어서 이름이 곤계란이 됐을까?				0	2022-09-30 15:48:56	2022-10-02 11:36:12
BK22013679	14	전문가	곪은 계란을 줄여서 곤 계란이라고 부르는 건데 부화에 실패한 달걀이라는 뜻이고 그걸 버리지 않고 먹는다고 보면 돼.	곤계란 베트남	https://www.edaily.co.kr/news/read?newsId=01357926625995568&mediaCodeNo=257&OutLnkChk=Y	2020/12/05	0	2022-09-30 15:48:56	2022-10-02 11:36:12
BK22013679	15	질문자	유통을 금지하는 이유가 이름에 있었구나. 곤계란 좋아하는 사람들은 이런 정체를 알고 먹는 건지 모르겠지만 이런 걸 감수하면서 먹는 이유는 물론 맛이겠지? 무슨 맛 때문에 부화 직전의 계란을 먹는 거야?				0	2022-09-30 15:48:56	2022-10-02 11:36:12
BK22013679	16	전문가	먼저 삶은 알의 윗부분을 깨고 그 안의 육수를 마시는데 이 국물이 곤계란을 먹는 이유라고 할 수 있을 만큼 맛이 일품이고, 곤계란 맛의 핵심이라고 할 수 있어. 국물 맛은 부화가 가까워질수록 진해져.	곤계란 병아리	https://www.edaily.co.kr/news/read?newsId=01357926625995568&mediaCodeNo=257&OutLnkChk=Y	2020/12/05	0	2022-09-30 15:48:56	2022-10-02 11:36:12
BK22013679	17	질문자	부화에 실패한 계란을 먹는다고 하니 많은 생각이 드네. 싱싱한 계란은 아니라는 거잖아.				0	2022-09-30 15:48:56	2022-10-02 11:36:12
BK22013679	18	전문가	생명력을 상실한 계란에 대한 보양 효과도 고려해 봐야 해.				0	2022-09-30 15:48:56	2022-10-02 11:36:12
BK22013679	19	질문자	여러 가지 사항을 고려해서 먹을지 말지 생각해 봐야겠어.				0	2022-09-30 15:48:56	2022-10-02 11:36:12
BK22013679	20	전문가	세상 모든 음식을 다 먹어볼 필요는 없으니까 부담 갖지 마.				1	2022-09-30 15:48:56	2022-10-02 11:36:12
