id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22005601	1	질문자	얼마 전 시장에 갔다 문어가 저렴해서 사왔는데 진짜 맛있더라고요. 쫄깃한 식감의 문어에 완전 푹 빠졌어요. 문어는 언제가 제철인가요?				0	2022-08-14 22:58:16	2022-08-29 15:30:58
BK22005601	2	전문가	문어 맛있죠. 문어는 겨울이 되면 살이 통통하게 올라 가장 맛있어요. 삶아먹어도 좋고, 회나 탕, 무침 등 여러가지 요리로도 활용이 가능해요.	문어 제철	https://www.mkhealth.co.kr/news/articleView.html?idxno=51393	2020/12/09	0	2022-08-14 22:58:16	2022-08-29 15:30:58
BK22005601	3	질문자	찬 바람이 불면 잊지 않고 챙겨 먹어야겠네요. 문어가 맛있기도 하지만 몸에도 좋다고 하던데 어떤 효능들이 있나요?				0	2022-08-14 22:58:16	2022-08-14 22:58:16
BK22005601	4	전문가	문어의 영양분은 오징어랑 비슷해요. 단백질이 많고, 열랑은 낮으면서 저지질 음식으로 담백한 맛이 특징이죠. 그리고 연체동물 중에서 타우린이 가장 많이 들어있어요.	문어 효능	https://www.canceranswer.co.kr/news/articleView.html?idxno=1481	2020/10/30	0	2022-08-14 22:58:16	2022-08-31 00:00:46
BK22005601	5	질문자	오징어나 낙지같은 해산물은 타우린이 많기로 유명하죠. 타우린은 몸에 어떤 효과가 있나요?				0	2022-08-14 22:58:16	2022-08-14 22:58:16
BK22005601	6	전문가	타우린은 문어가 가진 특유의 독특한 맛을 내줘요. 그 덕에 입맛을 돋우고, 간의 해독작용, 젖산 제거를 돕기때문에 피로 해소의 효과가 있죠. 특히 간에 쌓여있는 콜레스테롤을 담즙산으로 만들어 배출시키는 작용에 관여해 콜레스테롤 담석을 녹이고 예방하는데 중요한 역할을 해주죠.	문어 타우린	https://www.hidoc.co.kr/healthstory/news/C0000432513	2018/08/31	0	2022-08-14 22:58:16	2022-08-14 22:58:16
BK22005601	7	질문자	입에 맛있는 음식이 몸에도 좋은 몇 안되는 경우네요. 해산물은 보통 다이어트에 효과가 있던데 문어도 마찬가지인가요?				0	2022-08-14 22:58:16	2022-08-14 22:58:16
BK22005601	8	전문가	네, 맞아요. 문어는 단백질이 풍부한데 반해 칼로리와 지방은 낮아서 다이어트 음식으로도 훌륭해요. 단백질을 보충하는데도 좋고요.	문어 다이어트	https://www.beautynury.com/news/view/96737/cat/10	2022/03/02	0	2022-08-14 22:58:16	2022-08-14 22:58:16
BK22005601	9	질문자	역시 제 예상이 맞았네요. 자주 먹어도 부담 없겠어요. 그런데 가끔 보면 엄청 큰 문어들도 잡히던데 문어의 수명이 길어서 커지는건가요?				0	2022-08-14 22:58:16	2022-08-14 22:58:16
BK22005601	10	전문가	아니에요. 문어의 수명은 약 3년에서 5년 정도에요. 다리길이는 4.3미터, 무게는 15kg까지 자랄 수 있죠.	문어	https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4	2022/03/10	0	2022-08-14 22:58:16	2022-08-14 22:58:16
BK22005601	11	질문자	생각보다 수명이 길지 않네요. 오래 사는 해산물이 아니어서 중금속에 대한 걱정은 내려놔도 될까요?				0	2022-08-14 22:58:16	2022-08-14 22:58:16
