id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22005430	1	질문자	요즘 마트에 복숭아가 자주 보이더라고요. 복숭아는 여름이 제철인 과일인가요?				0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	2	전문가	네 맞아요, 복숭아는 여름철 대표 과일 중 하나로 주로 사람들은 천도복숭아와 털복숭아를 즐겨먹지요.	복숭아	http://news.heraldcorp.com/view.php?ud=20220810000744	2022/08/10	0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	3	질문자	아하, 그런데 털복숭아에도 종류가 있나요?				0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	4	전문가	털복숭아는 과육 색에 따라 나뉘는데, 보통 6월 말에서 8월에 출하하는 백도와 8월 말에서 10월 초에 출하하는 황도복숭아가 있어요.	털복숭아	https://kormedi.com/1343802/%ec%95%84%ec%b9%a8%ec%97%90-%eb%b3%b5%ec%88%ad%ec%95%84-%eb%a8%b9%ea%b3%a0-%ec%83%9d%ea%b8%b4-%eb%aa%b8%ec%9d%98-%eb%b3%80%ed%99%94-%ec%a1%b0%ec%8b%ac%ed%95%a0-%ec%82%ac%eb%9e%8c%ec%9d%80/	2021/06/28	0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	5	질문자	저는 백도 복숭아를 참 좋아해요. 백도 복숭아가 제일 많이 먹는 복숭아 중 하나 맞죠?				0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	6	전문가	잘 알고 있으시네요. 우리나라에서 재배하는 복숭아 중 40퍼센트 이상을 차지하는 게 바로 백도 복숭아에요. 복숭아 중 가장 흔하기도 하고요.	백도복숭아	https://news.imaeil.com/page/view/2019070321513654346	2019/07/04	0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	7	질문자	제일 흔한 게 제일 맛있는 것 같아요. 그렇다면 천도 복숭아는 무슨 뜻인가요?				0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	8	전문가	한자의 하늘 천을 쓴 천도라는 이름은 중국과 같은 동양 나라에서 신선이 먹으며 수명을 연장시켜주는 과일이라는 이름에서 유래된 것이에요.	천도복숭아	https://news.imaeil.com/page/view/2019070321513654346	2019/07/04	0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	9	질문자	그런 뜻이 있었군요. 천도 복숭아와 백도 복숭아의 차이점은 무엇인가요?				0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	10	전문가	천도 복숭아와 백도 복숭아의 큰 차이점은 복숭아 표면에 털이 있냐 없냐의 차이에요. 천도 복숭아는 털이 없고 표면이 매끄러운 것이 특징이죠.	천도복숭아와 백도복숭아의 차이점	https://www.ajunews.com/view/20190704082916175	2019/07/04	0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	11	질문자	오, 진짜 생각해보니 천도 복숭아는 백도 복숭아처럼 털이 없는 게 큰 차이점이 맞네요.				0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	12	전문가	네, 덕분에 복숭아털에 알레르기가 있어 복숭아를 먹지 못하는 사람들도 털이 없는 천도 복숭아는 섭취가 가능해요.	천도복숭아와 백도복숭아의 차이점	https://www.ajunews.com/view/20190704082916175	2019/07/04	0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	13	질문자	이렇게 맛있는 복숭아도 다른 주의사항이 있을까요?				0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	14	전문가	복숭아는 다른 과일에 비해 당분이 높기 때문에 장 흡수가 잘 되지 않을 수 있어요. 특히 과민성 대장증후군인 사람은 과하게 먹지 않도록 조심해야 해요.	복숭아 주의사항	https://kormedi.com/1346183/%ec%97%ac%eb%a6%84%ec%b2%a0-%ea%b1%b4%ea%b0%95-%ec%a7%80%ed%82%a4%eb%8a%94-%eb%b3%b5%ec%88%ad%ec%95%84%ea%bb%8d%ec%a7%88%ec%a7%b8-%eb%93%9c%ec%84%b8%ec%9a%94/	2021/07/17	0	2022-08-12 15:05:07	2022-08-25 11:04:21
BK22005430	15	질문자	저는 장이 매우 튼튼해서 다행이네요. 신선한 복숭아 고르는 방법도 알 수 있을까요?				0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	16	전문가	그럼요, 신선한 복숭아를 고르면 복숭아 꼭지 부분에서 단 냄새가 나고 복숭아 끝이 뾰족하지 않는 것을 구매하세요.	신선한 복숭아 고르는 법	http://www.ggilbo.com/news/articleView.html?idxno=783289	2020/07/18	0	2022-08-12 15:05:07	2022-08-12 15:05:07
BK22005430	17	질문자	복숭아의 꼭지와 끝부분을 잘 봐야겠어요. 복숭아를 보관하는 방법도 알려주세요.				0	2022-08-12 15:05:07	2022-08-23 04:20:05
