id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22000955	1	질문자	갑자기 궁금한데, 대나무에도 꽃이 피나?				0	2022-07-20 16:11:59	2022-08-02 12:01:32
BK22000955	2	전문가	응, 하지만 대나무의 꽃은 희귀해서 좋은 일이 발생할 징조나 희망을 상징해.	대나무 꽃	https://www.kyongbuk.co.kr/news/articleView.html?idxno=2102987	2022/05/25	0	2022-07-20 16:11:59	2022-07-21 10:10:51
BK22000955	3	질문자	대나무 꽃은 언제 피는데?				0	2022-07-20 16:11:59	2022-08-02 12:01:32
BK22000955	4	전문가	대나무에서 꽃을 보려면 적게는 60년, 최대로는 120년까지도 기다려야 해.	대나무 꽃	https://ko.wikipedia.org/wiki/%EB%8C%80%EB%82%98%EB%AC%B4%EA%BD%83	2022/02/12	0	2022-07-20 16:11:59	2022-07-21 10:10:51
BK22000955	5	질문자	헉, 정말 귀하디 귀한 꽃이구나. 꽃이 피지않으면 대나무는 번식을 어떤식으로 해?				0	2022-07-20 16:11:59	2022-08-02 12:01:32
BK22000955	6	전문가	대나무는 씨앗이 아니라 땅 속 뿌리줄기로 번식을 해. 새로운 뿌리 줄기를 발달 시켜 어린 대나무를 발생 시키는 거야.	대나무 번식	https://www.yna.co.kr/view/AKR20211021040200063	2021/10/21	0	2022-07-20 16:11:59	2022-07-21 10:10:51
BK22000955	7	질문자	얘기하다보니 바람부는 대나무숲에 가고싶다. 한국에서 가볼만 한 대나무숲이 있을까?				0	2022-07-20 16:11:59	2022-08-02 12:01:32
BK22000955	8	전문가	1년에 관광객이 120만 명이나 다녀가는 죽녹원이 있지. 4.2킬로미터에 이르는 대숲 산책길에는 평일에도 탐방객이 많아.	죽녹원	ajunews.com/view/20220106114244047	2022/01/10	0	2022-07-20 16:11:59	2022-07-21 10:10:51
BK22000955	9	질문자	담양에 있는 곳 인가 보구나! 한번 찾아가 보도록 할게.				0	2022-07-20 16:11:59	2022-08-02 12:01:32
BK22000955	10	전문가	그래, 또 대나무에 대해 궁금한 거 있어?				0	2022-07-20 16:11:59	2022-07-21 10:10:51
BK22000955	11	질문자	또 있어. 요즘 대나무로 만드는 친환경 화장지를 파는 데가 많아서 자주 눈에 띄던데, 대나무로 만드는 제품이 친환경으로 분류되는 이유가 있어?				0	2022-07-20 16:11:59	2022-08-02 12:01:32
BK22000955	12	전문가	대나무가 일부를 베어내도 정말 빠르게 자라나서 재사용을 하기 좋거든. 그래서 친환경 제품으로 분류되곤 해. 말하자면 일반 두루마리 화장지 대신에 대나무 화장지 60개를 사용하면 나무 한 그루를 살리는 셈이 돼.	친환경 대나무	https://www.hankyung.com/economy/article/2021111131111	2021/11/12	0	2022-07-20 16:11:59	2022-07-21 10:10:51
BK22000955	13	질문자	아, 그런 이유가 있구나. 그럼 대나무 화장지말고도 또 대나무로 만드는 제품이 있을까?				0	2022-07-20 16:12:00	2022-08-02 12:01:32
BK22000955	14	전문가	플라스틱 칫솔의 대안으로 나온 대나무 칫솔이 있어.	대나무 칫솔	https://www.fnnews.com/news/202111181532235477	2021/12/10	0	2022-07-20 16:12:00	2022-07-21 10:10:51
BK22000955	15	질문자	아, 칫솔로도 나오는구나. 대나무 칫솔은 왠지 좀 거칠 것 같은데?				0	2022-07-20 16:12:00	2022-08-02 12:01:32
BK22000955	16	전문가	맞아, 대나무 특성상 표면이 거칠어서 피부가 약한 사람의 경우에는 입술 가장자리나 입 안 피부에 상처를 입는 경우가 있긴 해.	대나무 칫솔 단점	https://www.fnnews.com/news/202111181532235477	2021/12/10	0	2022-07-20 16:12:00	2022-07-21 10:10:51
BK22000955	17	질문자	그래도 성장이 아주 빠르고 잘 자라는 대나무 덕분에 환경에 도움도 되는 제품이 나오고 그러는 거네. 우후죽순이라는 말이 대나무가 빨리 자라 생긴 말이던가?				0	2022-07-20 16:12:00	2022-08-02 12:01:32
BK22000955	18	전문가	응, 죽순이 아주 빨리 성장하니까 대밭에 비라도 내리고나면 죽순 천지가 돼버려서 우후죽순이라는 사자성어도 생긴 거야.	우후죽순 대나무	https://www.ajunews.com/view/20220112142204626	2022/01/19	0	2022-07-20 16:12:00	2022-07-21 10:10:51
BK22000955	19	질문자	역시 그런 뜻의 말이 맞구나.				0	2022-07-20 16:12:00	2022-08-02 12:01:32
BK22000955	20	전문가	응, 이제 대나무에 대한 궁금증이 해소됐어?				0	2022-07-20 16:12:00	2022-07-21 10:10:52
BK22000955	21	질문자	응, 귀한 꽃이 핀다는 것도 알게되고 대나무가 친환경 소재로 주목받는 이유도 알게되었네. 네 덕이야.				0	2022-07-20 16:12:00	2022-08-02 12:01:32
BK22000955	22	전문가	아니야, 언제든지 또 궁금한 게 생기면 물어봐.				0	2022-07-20 16:12:00	2022-07-21 10:10:52
BK22000955	23	질문자	그래, 또 궁금한 게 생기면 물어볼게.				1	2022-07-20 16:12:00	2022-08-02 12:01:32
