id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22000951	1	질문자	요즘 자주 만나는 친구가 있는데, 그 친구가 풍수에 집착하더라고. 근데 풍수가 정확히 뭐야?				0	2022-07-20 16:11:57	2022-08-02 12:01:32
BK22000951	2	전문가	풍수는 동아시아 고유의 사상으로 땅과 공간에 대한 해석과 그 활용에 대해 이야기 해. 음양오행설을 바탕으로 한 동아시아의 자연관과 연결된 풍수는 실제 조경, 건축에 영향을 줬지.	풍수	https://ko.wikipedia.org/wiki/%ED%92%8D%EC%88%98	2022/04/16	0	2022-07-20 16:11:57	2022-07-21 10:10:43
BK22000951	3	질문자	풍수가 미신이라고 이상하게 보고 무시하는 사람들도 많더라.				0	2022-07-20 16:11:57	2022-08-02 12:01:32
BK22000951	4	전문가	맞아, 일각에서는 미신이라 폄훼하고 있기도 하지만 이미 우리는 풍수지리와 오랫동안 함께 살아왔다고 해도 이상하지 않아. 우주와의 조화, 자연에 순응하는 삶을 지향하는 것이 이미 풍수지리와 가까운 거야.	풍수 미신	https://www.dailyimpact.co.kr/news/articleView.html?idxno=61188	2020/07/28	0	2022-07-20 16:11:57	2022-07-21 10:10:43
BK22000951	5	질문자	그렇구나, 그리고 가끔 어르신들은 풍수라는 말을 거의 환경이랑 비슷한 뜻처럼 쓰시는 것 같던데?				0	2022-07-20 16:11:57	2022-08-02 12:01:32
BK22000951	6	전문가	맞아, 어떤 마을의 풍수가 좋다고 하면, 그 마을의 자연환경이 좋다라는 말로 이해해도 돼. 마을의 풍수를 보겠다는건 마을의 환경을 평가하겠다는 말이랑 같거든. 산수, 산천같은 용어도 있었지만 실제로 풍수도 환경과 같은 뜻으로 쓰였어.	풍수 환경	https://m.dongascience.com/news.php?idx=23751	2018/09/21	0	2022-07-20 16:11:57	2022-07-21 10:10:43
BK22000951	7	질문자	생각해보니 최근 윤석열 대통령이 집무실을 옮기는 이유가 풍수지리 때문인지 아닌지에 대해 논란이었잖아. 청와대가 풍수적으로 안좋은 곳에 있는 거야?				0	2022-07-20 16:11:57	2022-08-02 12:01:32
BK22000951	8	전문가	풍수상으로 보면, 청와대 터는 백두산의 정기를 도성에 불어넣는 용의 목과 머리에 해당 되어서 훼손치 않고 보호해야 하는 땅이야. 그런데 1927년 조선 총독이었던 사이토 마코토가 현 청와대 자리에 관사를 만들었지. 의도적으로 경복궁 앞에 총독 청사를 짓고, 뒤쪽에는 관사를 지은 거야.	청와대 풍수	https://m.hankookilbo.com/News/Read/A2022033009530001752	2022/03/30	0	2022-07-20 16:11:57	2022-07-21 10:10:43
BK22000951	9	질문자	풍수에 얽힌 분한 일이긴한데 역시 미신같은 느낌이야. 풍수가 좋은 곳은 어떤 곳을 말해?				0	2022-07-20 16:11:57	2022-08-02 12:01:32
BK22000951	10	전문가	우선 옛날 농경 사회일 때는 배산임수를 중요시 했어. 요즘 들어선 뒤에 강있고, 앞엔 도로가 난 배수면가 입지가 트렌드가 됐어.	풍수지리 좋은 곳	https://www.hapt.co.kr/news/articleView.html?idxno=154475	2022/01/13	0	2022-07-20 16:11:57	2022-07-21 10:10:43
BK22000951	11	질문자	하긴 전반적인 생활 환경에 따라 풍수 좋은 곳의 기준도 바뀔 수 있겠다. 근데 배산임수가 뭔야?				0	2022-07-20 16:11:57	2022-08-02 12:01:32
BK22000951	12	전문가	배산임수를 한자 뜻풀이를 해보면 등질 배에 내려다 볼 임자를 쓰는데, 산은 등지고 물을 내려다 본다는 뜻이 돼.	배산임수	https://ko.wikipedia.org/wiki/%EB%B0%B0%EC%82%B0%EC%9E%84%EC%88%98	2022/02/05	0	2022-07-20 16:11:57	2022-07-21 10:10:43
BK22000951	13	질문자	그럼 배수면가는 앞 뒤로 강있고 도로있는 곳을 말한다고?				0	2022-07-20 16:11:57	2022-08-02 12:01:32
BK22000951	14	전문가	맞아, 뒤로는 물 즉 바다나 강이, 앞 쪽으로는 도로가 있는 걸 말하는데 중국의 상인들은 가게를 낼 자리를 볼 때 이런 지리를 으뜸으로 쳐. 물과 도로가 있으면 유통이 쉬워져서 장사하기에도 좋으니까.	배수면가 뜻	https://www.chosun.com/site/data/html_dir/2017/11/24/2017112401969.html	2017/11/26	0	2022-07-20 16:11:57	2022-07-21 10:10:43
BK22000951	15	질문자	풍수가 이미 우리가 사는 환경에 미치고 있는 영향이 큰 것 같다.				0	2022-07-20 16:11:57	2022-08-02 12:01:32
