id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22000835	1	질문자	나를 파괴하지 못하는 것은 나를 더욱 강하게 만든다. 요즘 이 말에 꽂혀서 좌우명으로 삼고 있어요. 니체가 한 명언이라고 하더라고요.				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	2	전문가	프리드리히 빌헬름 니체 말이죠? 독일 출신 철학자잖아요. 문헌학자이기도 하고. 서구적 전통에서 벗어난 가치에 대해 얘기해서 망치를 든 철학자란 별명도 있죠.	니체	https://ko.wikipedia.org/wiki/%ED%94%84%EB%A6%AC%EB%93%9C%EB%A6%AC%ED%9E%88_%EB%8B%88%EC%B2%B4	2022/03/07	0	2022-07-20 16:10:51	2022-07-21 10:00:56
BK22000835	3	질문자	문헌학자요? 니체는 철학자인 줄로만 알았는데 문헌학은 또 어떤 학문이에요?				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	4	전문가	문헌을 언어학적으로나 역사적으로 해석하는 학문이에요. 그걸 토대로 민족, 시대 문화를 연구하죠.	문헌학	https://ko.wikipedia.org/wiki/%EB%AC%B8%ED%97%8C%ED%95%99	2022/02/23	0	2022-07-20 16:10:51	2022-07-21 10:00:56
BK22000835	5	질문자	철학이랑 다른 거긴 하네요. 문헌학은 어디서 공부한 건데요? 문헌학계에서도 권위 있는 인물인가요?				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	6	전문가	원래는 독일 본 대학교에서 신학, 그리스 고전 문헌학을 공부했는데 잘 안 맞아서 라이프치히 대학으로 옮겨 가거든요. 그러다 1869년에 바젤 대학교 문헌학과 교수가 된 거예요. 스물넷에 최연소 교수까지 됐으니 권위 있는 인물이라고 할 수 있죠.	니체 문헌학자	http://www.lecturernews.com/news/articleView.html?idxno=86441	2022/01/18	0	2022-07-20 16:10:51	2022-07-21 10:00:56
BK22000835	7	질문자	진짜 대단하네요, 그렇게 어린 나이에 교수까지 했다니.				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	8	전문가	여러 방면으로 대단한 사람이죠. 저도 니체 참 좋아해요. 니체가 한 말 중에 또 좋아하는 거 있어요?				0	2022-07-20 16:10:51	2022-07-21 10:00:56
BK22000835	9	질문자	니체 하면 유명한 말 중에 신은 죽었다는 말이 있잖아요. 좋아한다기보다 항상 궁금했는데 그건 신이 진짜 죽었다는 뜻인가요?				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	10	전문가	신이 죽었다기보단 니체가 신을 죽였다는 뜻이에요. 니체가 이렇게 선언한 건 정말 충격적인 사건이었어요. 우리가 무의식적으로 따르고 있던 도덕적 규범과 가치관을 단숨에 무너뜨리는 말이었으니까요.	니체 신은 죽었다	http://www.lecturernews.com/news/articleView.html?idxno=85102	2022/01/08	0	2022-07-20 16:10:51	2022-07-21 10:00:56
BK22000835	11	질문자	신을 죽였다는 게 무슨 말인지 잘 모르겠어요. 왜 그렇게 표현한 건데요?				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	12	전문가	니체는 종교가 좇는 가치가 무너졌다고 생각했거든요. 절대적인 선이나 초월적인 가치 같은 거 말이에요. 그리고 사회의 질서와 제도를 관장하는 기능을 이미 잃었다고 판단하기도 했고요.	니체 신	http://www.seniormaeil.com/news/articleView.html?idxno=10213	2019/07/29	0	2022-07-20 16:10:51	2022-07-21 10:00:56
BK22000835	13	질문자	와, 신은 있다고 당연히 믿어왔는데 모든 걸 초월한 신이 죽었다고 말해버리면 다들 엄청 허무했겠는데요.				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	14	전문가	맞아요, 그래서 이런 철학을 니체의 허무주의라고 말해요. 사람들이 믿어온 진리나 가치관의 뿌리를 아예 뽑아버리고 그 자리에 새로운 가치의 기초를 세워서 근원적인 상실감을 느끼게 한 거죠. 니체는 허구적인 형이상학적 신념들을 무너뜨린 그 자리에 새로운 창조의 개념을 제시해요.	니체 허무주의	http://www.lecturernews.com/news/articleView.html?idxno=85097	2022/01/01	0	2022-07-20 16:10:51	2022-07-21 10:00:56
BK22000835	15	질문자	그렇겠네요, 무너진 채 놔둘 순 없는 거니까요. 그래서 니체는 그 허무주의를 어떻게 극복할 수 있다고 말했는데요?				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	16	전문가	초인이라는 극복 방법을 제시해요. 초인은 지금까지 살아온 방식을 극복하는 사람인데, 예를 들자면 돈에 지배되기보다 돈을 지배해서 뭘 할지 꿈꾸는 게 초인이 사는 방식이라고 말했어요.	니체 허무주의 극복	https://www.yna.co.kr/view/AKR20170109097900805?input=1195m	2017/01/10	0	2022-07-20 16:10:51	2022-07-21 10:00:56
BK22000835	17	질문자	어, 초인에 관한 이야긴 들어본 적 있어요! 차라투스트라는 이렇게 말했다, 그 책에 나오는 내용 같은데요.				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	18	전문가	맞아요, 그 책에 초인으로 가는 과정에 대한 설명이 있어요. 니체는 초인이 되려면 낙타에서 사자, 사자에서 어린아이로 변화해야 한다고 말해요. 낙타는 성실, 사자는 용기, 어린아이는 시작을 의미하는 거거든요. 성실한 사람이 사자 같은 용기를 가지면 결국 창조하는 아이로 다시 태어날 수 있다는 말이에요. 여기서 사자의 용기는 위에서 말한 기존의 가치관을 무너뜨리는 일을 말하는 거고요.	차라투스트라는 이렇게 말했다 초인	http://m.nextnews.kr/news/newsview.php?ncode=1065571444478130	2020/03/20	0	2022-07-20 16:10:51	2022-07-21 10:00:56
BK22000835	19	질문자	창조라는 게 바로 그런 말이었군요! 정말 재밌네요. 그 책 너무 어려워서 읽다 포기했었는데 다시 읽어봐야겠어요.				0	2022-07-20 16:10:51	2022-08-02 12:01:32
BK22000835	20	전문가	니체 철학이 현대인들에게 던지는 메시지도 많고 정말 재밌어요. 철학에 관심 있으면 니체의 다른 저서들도 읽어보는 걸 추천드려요.				0	2022-07-20 16:10:52	2022-07-21 10:00:56
BK22000835	21	질문자	정말 철학이 이렇게 흥미로운 학문인지 몰랐어요. 읽어보고 또 모르는 거 있으면 여쭤볼게요.				1	2022-07-20 16:10:52	2022-08-02 12:01:32
