id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22014759	1	질문자	나 이번에 유니폼을 새로 샀어. 한화이글스 레전드 유니폼인데 색깔이 너무 예뻐. 거기에 한화이글스의 주장인 하주석 선수의 이름도 새겼어.				0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	2	전문가	유니폼에 하주석 선수의 이름을 새겼구나. 하주석 선수를 좋아하니?				0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	3	질문자	하주석 선수를 좋아하기도 하고 한화이글스의 주장이니까 기념으로 새겼어. 그런데 하주석 선수는 언제부터 주장이 됐어?				0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	4	전문가	2021년에 한화이글스의 주장이 노수광 선수에서 하주석 선수로 교체 되었어.	하주석 주장 교체	https://www.joongang.co.kr/article/24091308	2021/06/25	0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	5	질문자	그렇구나. 그런데 왜 노수광 선수는 주장의 자리를 내려놓은거야? 노수광 선수는 은퇴하지 않고 아직도 선수로 활동 중이잖아.				0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	6	전문가	노수광 선수가 주장의 자리를 하주석 선수에게 물려준건 야구에 좀 더 집중하고 싶다는 선수의 의견이 있었기 때문이야. 노수광 선수는 시즌 중 주장직을 내려놓게 되어서 모두에게 미안하다고 밝혔고 팀을 위한 최선의 행동이었다고 이야기했어. 그리고 한 선수로서 팀에 도움이 될 수 있게 열심히 하겠다고 밝혔어.	노수광 주장 교체 이유	https://isplus.com/2021/06/25/sports/baseball/24091311.html	2021/06/25	0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	7	질문자	아, 선수의 의견이 반영 되었구나. 그럼 궁금한게 생겼는데 하주석 선수는 프로야구 데뷔 때 한화 이글스에 지명 받았어?				0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	8	전문가	2011년 전체 드래프트에서 한화이글스가 1순위 지명권을 사용해서 하주석 선수를 지명했어. 그 이유는 하주석 선수가 신일고 시절에 이영민 타격상을 받을 정도로 타격에 재능을 보였거든. 게다가 메이저리그에서도 하주석 선수에게 관심을 보였던 적도 있었어.	하주석 드래프트 지명	http://www.dtnews24.com/news/articleView.html?idxno=726864	2022/06/20	0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	9	질문자	메이저리그에서 관심을 보인 선수라면 1차 지명권을 가지고 있던 한화이글스에서 하주석 선수가 참 매력적으로 보였겠네. 그런데 최근 성적은 기대치와 좀 다른 것 같은데, 하주석 선수의 현재 성적은 어때?				0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	10	전문가	하주석 선수는 2022년 6월 19일 기준으로 올시즌 타율은 0.213이야. 예전엔 태극마크를 달 정도로 실력을 인정 받았는데, 성적은 전체적으로 예전보단 못하단 평가가 있어.	하주석 성적	http://www.sporbiz.co.kr/news/articleView.html?idxno=622600	2022/06/19	0	2022-10-02 23:29:16	2022-10-02 23:29:16
BK22014759	11	질문자	그렇구나. 그런데 성적도 성적인데 최근에 하주석 선수가 출장정지 처분을 받은 적이 있잖아. 그건 왜그런거야?				0	2022-10-02 23:29:16	2022-10-02 23:29:16
