id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22015603	1	질문자	내가 영화를 엄청 좋아해서 예전에 나온 영화도 엄청 본단말이야. 최근에 본 영화가 있는데, 너 혹시 내 생에 최고의 경기라는 영화 알아?				0	2022-10-10 17:59:34	2022-10-17 20:47:40
BK22015603	2	전문가	그럼, 아마추어 골퍼였던 프란시스 위멧에 대한 영화잖아.	내 생에 최고의 경기 영화	https://www.dailydental.co.kr/news/article.html?no=112815	2020/09/28	0	2022-10-10 17:59:34	2022-10-17 20:47:40
BK22015603	3	질문자	맞아, 내가 그 영화보고 골프에 관심이 생겼어. 그래서 골프에 대해 궁금한 점이 있어서 찾아왔어, 하하. 골프는 언제 시작된 스포츠야?				0	2022-10-10 17:59:34	2022-10-17 20:47:40
BK22015603	4	전문가	골프가 언제부터 시작되었는지는 확실하지 않지만 네덜란드의 아이스하키 비슷한 놀이가 스코틀랜드로 건너가 서민들 사이에서 널리 행해졌다는 설이 유력해. 오늘날과 같이 골프가 조직화된 것은 15세기 무렵으로, 1860년 영국에서 선수권대회가 열렸고, 1945년 제2차 세계대전이 끝난 후부터 전 세계로 급속히 퍼져나왔어.	골프 유래	https://ko.wikipedia.org/wiki/%EA%B3%A8%ED%94%84	2022/10/03	0	2022-10-10 17:59:34	2022-10-10 17:59:34
BK22015603	5	질문자	와 꽤 역사가 있는 스포츠구나. 그럼 우리나라에는 언제, 어떻게 시작된거야?				0	2022-10-10 17:59:34	2022-10-17 20:47:40
BK22015603	6	전문가	대한민국에 골프가 처음 전해진 것은 1900년으로, 고종 황실의 고문으로 온 영국인들에 의해서였어. 그들은 원산 바닷가의 세관 구내에서 6홀의 코스를 만들어 놓고 골프를 즐겼는데, 이것은 1927년 서울 컨트리 클럽의 기초가 됐어.	골프 한국	https://ko.wikipedia.org/wiki/%EA%B3%A8%ED%94%84	2022/10/03	0	2022-10-10 17:59:34	2022-10-18 08:49:24
BK22015603	7	질문자	우리나라도 100년 이상 역사가 있구나. 내가 어렸을때는 골프는 돈 많은 사람들만 치는 것 같았거든, 근데 요새는 누구나 다 치더라. 언제부터 대중화가 되기 시작한거야?				0	2022-10-10 17:59:34	2022-10-10 17:59:34
BK22015603	8	전문가	네 말대로 골프는 과거 일부 부유층의 스포츠라는 인식이 깊었는데, 1990년대 후반 들어 박세리 선수가 세계적인 선수로 활약하면서 점차 대중적인 스포츠로 발돋움하기 시작했어.	골프 대중화	https://ko.wikipedia.org/wiki/%EA%B3%A8%ED%94%84	2022/10/03	0	2022-10-10 17:59:34	2022-10-18 08:49:24
BK22015603	9	질문자	박세리 선수가 요즘 나혼자 산다에 나오는 선수 맞지?				0	2022-10-10 17:59:34	2022-10-10 17:59:34
BK22015603	10	전문가	맞아, 박세리는 2020년부터 본격적인 골프 예능을 포함한 여러 예능을 시작했어. 또한 스포츠산업 전반에 걸친 마케팅 및 후원 등 다양한 사업도 하고, 골프 인재 양성을 통해 수많은 박세리 키즈를 배출했지.	박세리 나혼자산다	https://www.asiae.co.kr/article/2022092823043449584	2022/09/30	0	2022-10-10 17:59:34	2022-10-21 16:58:06
