id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22015161	1	질문자	지난해 열린 올림픽에서 높이뛰기 경기를 처음 봤는데 혹시 우상혁 선수의 경기 성적을 아시나요?				0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	2	전문가	네, 남자 높이뛰기 종목의 우상혁 선수는 2021년 도쿄 올림픽에서 2미터 35를 기록하며 4위에 올랐고, 2022년 세계 실내육상선수권과 세계 육상연맹 다이아몬드리그 개막전에서 우승을 했어요.	높이뛰기 우상혁	http://www.maniareport.com/view.php?ud=2022060108034296935e8e941087_19	2022/06/01	0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	3	질문자	대단한 선수네요, 한국 육상 경기에서 메달을 획득한 건 처음인가요?				0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	4	전문가	아니요, 한국 육상 전체로는 2011년 대구에서 열린 세계선수권대회 남자 20킬로미터 경보에서 김현섭 선수가 동메달을 획득한 이후 두 번째 메달이에요. 그런데 높이뛰기 종목으로 은메달 획득은 처음이죠.	우상혁 선수	https://www.kgnews.co.kr/news/article.html?no=710351	2022/07/19	0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	5	질문자	그렇군요, 육상 경기 중 높이뛰기 종목은 특히나 생소한데 어떤 스포츠인지 알려주세요.				0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	6	전문가	높이뛰기는 특별 장치 없이 특정 높이의 수평 막대 위로 도약하는 육상경기 종목 중 하나에요. 막대를 넘는 기술로는 배면뛰기, 가위뛰기, 다리벌리기 기술 등이 있어요.	높이뛰기 경기	https://ko.wikipedia.org/wiki/%EB%86%92%EC%9D%B4%EB%9B%B0%EA%B8%B0	2022/02/23	0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	7	질문자	넘는 방식이 다양하네요. 배면뛰기라는 기술은 들어본 저 있지만 어떻게 넘는지 알려주세요.				0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	8	전문가	배면뛰기는 포스베리 플롭이라고도 부르는데요. 가슴과 배를 하늘로 향해 넘는다는 의미예요.	배면뛰기	http://www.maniareport.com/view.php?ud=2022060108034296935e8e941087_19	2022/06/01	0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	9	질문자	그럼 포스베리 플롭이라는 말은 어떻게 붙여지게 된 건지 아시나요?				0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	10	전문가	네, 포스베리라는 명칭은 미국의 높이뛰기 선수의 이름을 따서 붙여졌어요. 딕 포스베리가 1968년 멕시코 올림픽에서 새우등처럼 뒤로 눕히는 새로운 방법으로 2미터 24의 올림픽 신기록을 세우며 금메달을 차지했거든요.	포스베리 플롭	http://www.maniareport.com/view.php?ud=2022060108034296935e8e941087_19	2022/06/01	0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	11	질문자	새로운 방식이 등장한 거군요. 그럼 그전에는 어떤 방식이 있었는지 궁금해요.				0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	12	전문가	그 이전까지는 제자리 뛰기, 엎드려뛰기 등이 있었는데요. 제자리뛰기는 서있는 자세에서 도약하는 탄력을 통해 넘는 것이고, 엎드려뛰기는 왼발로 도약한 후 가로대를 넘는 방식이에요.	제자리뛰기 가위뛰기	http://www.maniareport.com/view.php?ud=2022060108034296935e8e941087_19	2022/06/01	0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	13	질문자	그렇군요, 그럼 현재 세계최고 기록을 보유한 사람은 누구인가요?				0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	14	전문가	바로 쿠바의 하비에르 소토마요르라는 선수에요. 1993년 토론토 실내, 슈투트가르트 실외 대회에서 최고의 기록을 달성했죠.	높이뛰기 세계최고기록	https://www.hani.co.kr/arti/sports/sports_general/1051260.html	2022/07/18	0	2022-10-10 13:43:43	2022-10-14 13:06:46
BK22015161	15	질문자	그렇군요, 그런데 높이뛰기 경기에서는 아시아인 선수가 많지 않은데 유명한 선수는 없나요?				0	2022-10-10 13:43:43	2022-10-14 12:04:13
BK22015161	16	전문가	아시아인 최초로 세계선수권 높이뛰기 종목에서 우승한 카타르의 바심이 있어요. 카타르 도하에서 태어난 아시아인인 카타르 바심은 런던 올림픽에서 동메달, 리우 올림픽에서 은메달, 2017년 런던 세계선수권대회에서 우승했고, 2019년 도하에서 열린 세계선수권대회에서도 우승한 선수에요.	아시아인 높이뛰기	http://kor.theasian.asia/archives/295250	2021/07/28	0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	17	질문자	아시아인을 찾아보기 힘든 높이뛰기 경기에서 우승을 했다는 건 정말 대단한 거 같아요.				0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	18	전문가	그렇죠, 우리나라의 우상혁 선수도 경기에서 많이 볼 수 있으면 좋겠어요.				1	2022-10-10 13:43:43	2022-10-14 14:08:46
BK22015161	19	질문자	네, 오늘 좋은 정보 알려주셔서 너무 감사해요.				0	2022-10-10 13:43:43	2022-10-10 15:51:40
BK22015161	20	전문가	별말씀을요, 다음에 또 대화 나눠요.				0	2022-10-10 13:43:43	2022-10-10 15:51:40
