id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22000028	1	질문자	향수를 하나 장만할까 하는데 종류가 너무 많아 머리가 아플 지경이네요.				0	2022-07-20 16:03:28	2022-08-02 12:01:32
BK22000028	2	전문가	맞아요, 향수는 이름도 어렵고 종류도 엄청 다양하죠.				0	2022-07-20 16:03:28	2022-07-21 09:48:52
BK22000028	3	질문자	저는 특히 오 드 퍼퓸, 오 드 코롱과 같이 향수 뒤에 붙는 말이 무슨 의미인지 잘 모르겠어요.				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	4	전문가	향수는 보통 향이 차지하는 비율에 따라 종류를 나누는데, 부향률이 높으면 높을수록 향이 강하고 지속력도 좋아요. 퍼퓸, 오 드 퍼퓸, 오 드 투왈렛, 오 드 코롱 그리고 샤워 코롱 순으로 농도가 짙은 순이고, 이름 뒤에 붙여 부향률을 알려주죠.	향수 종류	https://www.allurekorea.com/2022/05/18/%ed%96%a5%ec%88%98-%eb%b0%b1%ea%b3%bc%ec%82%ac%ec%a0%84/?utm_source=naver&utm_medium=partnership	2022/05/18	0	2022-07-20 16:03:29	2022-07-21 09:06:51
BK22000028	5	질문자	그럼 부향률에 따라 가격에도 차이가 있겠네요? 지속력이 강하면 더 비쌀 듯해요.				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	6	전문가	향료의 사용 비율에 따라 가격이 달라지기 때문에 아무래도 부향률이 높으면 가격이 훨씬 비싸지기는 하죠.	부향률 가격차이	http://www.dailypop.kr/news/articleView.html?idxno=54708	2021/10/08	0	2022-07-20 16:03:29	2022-07-21 09:06:51
BK22000028	7	질문자	니치향수라는 것도 가격이 높던데 그것도 향료의 사용 비율 때문에 비싼건가요?				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	8	전문가	아뇨. 니치향수는 향료의 비율 때문이 아니라 희소가치 때문에 가격대가 있는 편이에요. 니치는 이탈리어로 틈새라는 뜻인데, 소수의 고객에만 판매하는, 프리미엄 향수들이 속하죠.	니치향수 뜻	http://www.dailypop.kr/news/articleView.html?idxno=55492	2021/11/10	0	2022-07-20 16:03:29	2022-07-21 09:06:51
BK22000028	9	질문자	나만의 특색을 드러내는 방식으로는 니치향수가 딱이겠네요.				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	10	전문가	맞아요. 니치향수 특성상 취향을 중시하다보니 스몰 럭셔리를 지향한 요즘 MZ세대들이 그 시장의 중심이 되고 있죠.	니치향수 인기	https://www.khan.co.kr/life/life-general/article/202204160600001	2022/04/27	0	2022-07-20 16:03:29	2022-07-21 09:06:51
BK22000028	11	질문자	제가 만약 니치향수를 산다면 비싸서 아껴서 뿌릴 것 같아요. 향수 지속력을 높이는 꿀팁이 있다면 알려주세요.				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	12	전문가	향은 피부가 건조하면 건조할수록 금방 사라지는 성질이 있어요. 그래서 샤워나 목욕을 한 뒤 보습제품을 사용하고 향수를 뿌리면 지속력이 강하죠.	향수 지속력	https://www.gokorea.kr/news/articleView.html?idxno=51495	2018/09/12	0	2022-07-20 16:03:29	2022-07-21 09:06:51
BK22000028	13	질문자	어서 빨리 저랑 잘 맞는 향수를 찾아서 조금씩 꾸준히 뿌리고 싶네요. 벌써부터 설레요.				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	14	전문가	아, 향수에도 유통기한이 있는거 아시죠?				0	2022-07-20 16:03:29	2022-07-21 09:06:51
BK22000028	15	질문자	어머. 유통기한을 생각 못했는데, 보통 한 병당 유통기한이 어느정도 될까요?				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	16	전문가	보통 개봉 전 향수의 경우에는 3년에서 5년 정도이고, 개봉 후에는 1년에서 3년 사이에요. 구입한 후 꽤 오랜 시간 방치했다면 변질 우려가 있으니 아무래도 사용하지 않는 것이 좋긴하죠.	향수 유통기한	http://www.sisacast.kr/news/articleView.html?idxno=34599	2022/03/17	0	2022-07-20 16:03:29	2022-07-21 09:06:51
BK22000028	17	질문자	화장대에 고이 올려두고 꾸준히 사용하면 상하지 않고 오래 쓸 수 있을 듯하네요.				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	18	전문가	사용 뒤에 마개 닫는거 잊지 마시고 직사광선은 최대한 피해주세요.	향수 보관방법	https://www.nbntv.co.kr/news/articleView.html?idxno=310190	2020/03/12	0	2022-07-20 16:03:29	2022-07-21 09:06:51
BK22000028	19	질문자	야외 마스크 착용도 해제되고, 사적인 모임도 많아졌으니 나만의 개성을 뽐낼 수 있는 향수를 찾으러 시향하러 가봐야겠어요.				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	20	전문가	아무래도 외부활동이 활성화 되었다 보니 컬러메이크업과 향수의 매출이 확 늘긴 했죠. 본인과 꼭 맞는 향수를 찾으셔서 즐겁게 향수 사용하셨으면 좋겠어요.	향수 매출	https://biz.newdaily.co.kr/site/data/html/2022/06/09/2022060900031.html	2022/06/09	0	2022-07-20 16:03:29	2022-07-21 09:06:51
BK22000028	21	질문자	네, 향수와 관련된 팁 감사합니다. 좋은 향 찾으면 서로 공유하는거 어때요?				0	2022-07-20 16:03:29	2022-08-02 12:01:32
BK22000028	22	전문가	그거 너무 좋은 생각인데요? 그럼 저도 오랜만에 백화점으로 시향 하러 가봐야겠네요. 나중에 또 봬요.				1	2022-07-20 16:03:29	2022-07-21 09:48:52
