id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22006872	1	질문자	저 오늘 면바지를 산 지 얼마 되지도 않았는데 벌써 무릎이 헤져서 수선 맡기러 가려구요.				0	2022-08-29 22:33:42	2022-09-07 11:52:02
BK22006872	2	전문가	어머, 산 지 얼마 되지 않았는데 바지가 망가졌다면 너무 속상하시겠어요.				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	3	질문자	5년 전에 산 청바지는 아직도 튼튼한데 말이에요. 그러고 보니 청바지는 어쩌다가 만들게 된 걸까요?				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	4	전문가	하하, 청바지는 원래 광부들의 작업복에서 유래한 옷이에요.	청바지 광부	https://www.nongmin.com/plan/PLN/SRS/338412/view	2021/05/21	0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	5	질문자	어머, 청바지가 광부들이 입는 옷이었다구요? 그래서 이렇게 튼튼한 걸까요?				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	6	전문가	네, 맞아요. 광부들의 옷이 잘 찢어지는 것을 발견해 튼튼하고 염색되어 있는 천막을 가지고 만들어 판매한 것이 히트를 쳤어요. 이때 많은 소득을 올린 리바이는 바로 리바이스라는 상표를 냈죠.	청바지 광부 리바이스	https://www.inews365.com/news/article.html?no=659364	2021/03/18	0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	7	질문자	세상에, 지금은 패션 아이템으로 입는 청바지가 원래는 작업복이었다니 너무 놀라운데요? 이렇게 패션 아이템으로 자리잡은 건 언제부터일까요?				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	8	전문가	작업복이었던 청바지가 지금처럼 신분상승이 된 건 바로 할리우드 배우 제임스 딘 때문이에요. 이유 없는 반항이라는 영화에 청바지를 입고 나오면서부터 젊음과 반항의 상징이 되었거든요.	청바지 유행 리바이스	https://www.edaily.co.kr/news/read?newsId=01285766622361328&mediaCodeNo=257&OutLnkChk=Y	2019/01/25	0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	9	질문자	저, 그 영화 봤어요. 어찌나 멋있게 나오는지 몰라요. 그러면 한국에서 본격적으로 청바지가 유행하기 시작한 시기도 그쯤일까요?				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	10	전문가	우리나라에서 청바지 유행이 시작된 건 바로 김기덕 감독이 만든 영화인, 맨발의 청춘의 주인공 신성일이 영화 속에서 청바지를 입고 나오면서부터예요.	제임스 딘 이유 없는 반항 청바지	https://www.nongmin.com/plan/PLN/SRS/334029/view	2021/02/24	0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	11	질문자	정말 역사가 깊은 바지네요? 지금은 남녀노소 안 가리고 즐겨 입잖아요.				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	12	전문가	그럼요. 청바지는 우선 계절을 타지 않고 언제나 입을 수 있잖아요. 게다가 유행을 타지 않아서 한 번 사면 길게 잘 입을 수 있다는 장점도 있고요.	청바지 패션아이템 광부	https://www.etoday.co.kr/news/view/1874365	2020/03/24	0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	13	질문자	맞아요. 어쩐지 옷장 앞에 서면 자연스럽게 청바지에만 손이 가는 이유가 다 있었네요. 한번 사면 오래 입을 수 있으니 당연히 환경에도 좋겠죠?				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	14	전문가	음, 꼭 그런 건 아니에요. 청바지를 만드는 데는 염색이나 약품공정, 그리고 워싱작업과 같은 40단계 이상의 후가공이 있거든요. 그리고 이때 화학용품과 폐수 때문에 발생하는 환경 오염 문제가 심각하거든요.	청바지 워싱	http://www.greenpostkorea.co.kr/news/articleView.html?idxno=130926	2021/12/07	0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	15	질문자	어머, 아니 청바지 하나 만드는데 그렇게 많은 공정이 필요한가요?				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	16	전문가	그뿐 아니라 청바지에 고유한 무늬를 넣고 부드럽게 만드는 워싱 과정에서 필요한 물과 폐수 문제도 있어요.	청바지 워싱	http://www.greenpostkorea.co.kr/news/articleView.html?idxno=130926	2021/12/07	0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	17	질문자	저는 오래 입을 수 있으니 친환경적인 옷이라고 생각했거든요. 마냥 예전처럼 예쁘다고 보이는 것마다 살 순 없겠어요.				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	18	전문가	그렇지만 많은 청바지 브랜드들이 지속적인 성장을 위해서 재생 패션에 주목하고 있어요. 대표적으로 TBJ는 커피 찌꺼기를 100% 재활용한 카페 데님 팬츠를 출시했고 스파오에서는 터키산 친환경 원단을 사용한 재활용 데님을 출시했거든요.	친환경 청바지	http://www.greenpostkorea.co.kr/news/articleView.html?idxno=130932	2021/12/07	0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	19	질문자	휴우, 그래도기업들이 환경 오염에 마냥 손놓고 있지는 않아서 안심이 좀 되네요. 이제 청바지 하나 살 때도 꼼꼼히 따져보고 사야겠어요.				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	20	전문가	맞아요. 그렇게 우리도 소비자로서 친환경 패션을 위해 할 수 있는 게 뭔지 찾아보고 실천하면 좋을 거예요.				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	21	질문자	덕분에 오늘 너무 재밌고 유익한 시간이었어요.				0	2022-08-29 22:33:42	2022-08-29 22:33:42
BK22006872	22	전문가	에이, 제가 더 감사하죠. 그럼 다음번에 또 봬요.				1	2022-08-29 22:33:42	2022-09-07 11:52:02
