id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22001226	1	질문자	해외 직구 해보려고 하는데 어떻게 해야 하는지 모르겠어요.				0	2022-07-20 16:14:31	2022-08-02 12:01:32
BK22001226	2	전문가	인터넷 검색하면 많이 나올 텐데 어느 사이트에서 구매하려고 하세요?				0	2022-07-20 16:14:31	2022-07-21 10:22:47
BK22001226	3	질문자	저는 해외 직구 해본 적이 없고요. 정확히 뭘 말하는지도 모르겠어요.				0	2022-07-20 16:14:31	2022-08-02 12:01:32
BK22001226	4	전문가	해외 직구는 해외 인터넷 쇼핑몰 사이트에서 본인이 직접 구매하는 걸 말하는 거예요.	해외 직구란	https://ko.wikipedia.org/wiki/%ED%95%B4%EC%99%B8%EC%A7%81%EA%B5%AC	2022/05/24	0	2022-07-20 16:14:31	2022-07-21 10:22:47
BK22001226	5	질문자	그럼 영어를 잘해야겠네요? 전 쉬운 영어 문장만 겨우 읽는 수준이에요.				0	2022-07-20 16:14:32	2022-08-02 12:01:32
BK22001226	6	전문가	아뇨 영어를 잘하지 못하셔도 가능해요.	해외 직구 영어 수준	http://www.knnews.co.kr/news/articleView.php?idxno=1123114	2014/09/12	0	2022-07-20 16:14:32	2022-07-21 10:22:47
BK22001226	7	질문자	혹시 구매 후 결제는 뭐로 하나요? 제가 가지고 있는 신용카드로 가능할까요?				0	2022-07-20 16:14:32	2022-08-02 12:01:32
BK22001226	8	전문가	비자나 마스터 같은 해외에서도 사용할 수 있는 브랜드의 신용카드가 있어야 합니다.	해외 직구 결제 가능 카드	http://www.1conomynews.co.kr/news/articleView.html?idxno=21254	2022/06/02	0	2022-07-20 16:14:32	2022-07-21 10:22:47
BK22001226	9	질문자	사실 조금 비싼 옷들을 구매할까 고민 중이에요. 국내 사이트보다 조금 싸거든요. 참 비싼 물품은 세금이 붙는다고 들었는데 맞나요?				0	2022-07-20 16:14:32	2022-08-02 12:01:32
BK22001226	10	전문가	현재 법이 정한 기준을 알려드리죠. 구매 가격이 150달러를 초과하면 세금을 납부해야 해요. 단 미국은 200달러 초과 시에요.	해외직구 세금	https://www.donga.com/news/Economy/article/all/20220120/111351792/1	2022/01/21	0	2022-07-20 16:14:32	2022-07-21 10:22:47
BK22001226	11	질문자	아 그래요 그럼 세금이 얼마나 붙어요?				0	2022-07-20 16:14:32	2022-08-02 12:01:32
BK22001226	12	전문가	관세는 보통 8퍼센트이고, 의류 경우 13퍼센트입니다. 부가 세율은 모두 10퍼센트이고요.	해외직구 세금계산	https://www.etoday.co.kr/news/view/2081488	2021/11/25	0	2022-07-20 16:14:32	2022-07-21 10:22:47
BK22001226	13	질문자	생각보다 세금이 많이 붙네요. 세금 피하려면 150달러 이하로만 구매해야겠어요.				0	2022-07-20 16:14:32	2022-08-02 12:01:32
BK22001226	14	전문가	여러 물품을 구매하실 때 날짜를 잘 조절 하셔야 해요. 합산과세라는 게 있어요. 면세 때문에 150달러 이하로 여러 물건을 다른 날짜와 사이트로 나누어 반복해 구매해도, 같은 날에 반입되고 보낸 나라가 같으면 가격을 합산해서 과세합니다.	해외직구 관세 피하기	https://tfmedia.co.kr/mobile/article.html?no=101948	2021/03/23	0	2022-07-20 16:14:32	2022-07-21 10:22:47
BK22001226	15	질문자	그렇군요. 아직 시작 하지도 않았는데, 사고 싶은 게 너무 많이 떠오르네요.				0	2022-07-20 16:14:32	2022-08-02 12:01:32
BK22001226	16	전문가	뭐 어떤 걸 사고 싶은데요?				0	2022-07-20 16:14:32	2022-07-21 10:22:47
BK22001226	17	질문자	국산 TV가 해외에서 더 저렴하다던데, 혹시 해외 직구하면 AS 가능할까요?				0	2022-07-20 16:14:32	2022-08-02 12:01:32
BK22001226	18	전문가	이건 잘 알아보시고 구매하셔야 해요. 수입할 때 세금과 설치비 부담뿐 아니라 국내와 다른 AS 정책이 문제입니다. 삼성전자와 LG전자는 국제적으로 무상 AS 보증기간을 적용하진 않아요.	해외직구 TV AS	http://it.chosun.com/site/data/html_dir/2021/11/12/2021111202016.html	2021/11/14	0	2022-07-20 16:14:32	2022-07-21 10:22:47
BK22001226	19	질문자	답변 감사해요. 해외 직구도 잘 알아보고 조심해서 거래해야지, 안 그러면 피해 볼 수도 있겠네요.				0	2022-07-20 16:14:32	2022-08-02 12:01:32
BK22001226	20	전문가	그럼요, 해외 직구가 늘어나면서 여러 가지 소비자 피해가 계속 발생하고 있어요. 최근 3년간 해외 직구 소비자들이 사기로 의심되는 사이트가 있다면서, 한국소비자원에 상담한 경우가 총 2,544건 접수되었어요.	해외직구 피해	https://www.issuevalley.com/news/articleView.html?idxno=19539	2022/05/18	0	2022-07-20 16:14:32	2022-07-21 10:22:47
BK22001226	21	질문자	이제야 궁금증이 조금 해소되었네요. 친절히 알려주셔서 정말 감사합니다.				1	2022-07-20 16:14:32	2022-08-02 12:01:32
