id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22002825	1	질문자	저희 동네 옆에 오일장이 섰대요. 오일에 한번 열리는 것 맞죠?				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	2	전문가	오일에 한 번 맞아요. 오일장은 역사가 굉장히 깊어요.				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	3	질문자	그래요? 오일장이 어느 시대 때 시작된 건데요? 그 때도 지금처럼 5일에 한 번 열렸나요?				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	4	전문가	조선시대의 기록이 있어요. 조선 전기 무렵엔 15일, 10일, 5일, 3일 등 지역마다 간격이 일정치 않았는데, 조선 후기에는 일반적으로 오일장이 열렸어요.	오일장	https://ko.wikipedia.org/wiki/%EC%98%A4%EC%9D%BC%EC%9E%A5	2022/02/03	0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	5	질문자	와, 그럼 살아있는 박물관이나 마찬가지네요.				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	6	전문가	김동리의 소설 역마 아시죠? 그 소설의 배경인 화개장과 메밀꽃 필 무렵의 배경인 봉평장이 유명해요.	김동리 소설 오일장	https://ko.wikipedia.org/wiki/%EC%98%A4%EC%9D%BC%EC%9E%A5	2022/02/03	0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	7	질문자	화개장이요? 노래에 나오는 그 화개장터가 이 화개장 맞나요?				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	8	전문가	네, 그 화개장 맞아요. 조영남씨가 화개장터라는 노래를 불러서 더 잘 알려져있죠.	화개장터	https://www.sisunnews.co.kr/news/articleView.html?idxno=139245	2021/04/03	0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	9	질문자	지금은 그곳이 상설 시장으로 바뀌었다고 들었는데, 혹시 지금도 오일장이 남아있는 지역이 또 있나요?				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	10	전문가	남원 오일장이 있어요. 거기에는 다른 오일장에서 볼 수 있는 물건은 물론이고 남원의 특산품인 목기와 지리산의 약초들, 전국적으로 유명한 칼인 남원 식도도 있어요.	전국 오일장	http://www.ikpnews.net/news/articleView.html?idxno=46385	2022/01/16	0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	11	질문자	지리산 근처에 있으니 약초가 있나보네요. 다른 곳은 또 어디가 있죠?				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	12	전문가	강원도 춘천에도 있어요. 춘천 풍물 시장이요. 여기는 특이하게도 전국 최초로 복선전철의 하부공간을 이용한 전통시장이예요.	춘천풍물오일장	https://ko.wikipedia.org/wiki/%EC%B6%98%EC%B2%9C%ED%92%8D%EB%AC%BC%EC%8B%9C%EC%9E%A5	2022/02/06	0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	13	질문자	전철이 지나가는 선로의 아랫쪽 공간을 이용했나보네요. 기차와 시장이라니 뭔가 더 옛 정취가 느껴지네요. 혹시 대전같은 큰 도시에도 오일장이 있나요?				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	14	전문가	대전에도 있죠. 유성오일장이라고 들어보신 적 있으세요? 여긴 4일, 9일에 열리고 원래 소를 거래하는 우시장으로 시작되었어요. 1916년에 처음 시작된 것으로 알려져 있고요.	유성오일장	https://www.news1.kr/articles/?4507981	2020/11/30	0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	15	질문자	아, 소를 거래하면서 주변에 상권이 만들어져서 시장이 되었나봐요. 또 다른 곳도 있나요? 경기도에도 있었을 것 같은데요.				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	16	전문가	경기 3대 시장으로 꼽히는 양평 오일장이 있어요. 여긴 규모가 크기도 하지만 양평에서 가장 오래된 시장이기도 해서 유명하죠.	양평오일장	http://www.newsinside.kr/news/articleView.html?idxno=454582	2017/04/07	0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	17	질문자	규모가 크다니 볼거리도 많겠네요. 서울에는 더 이상 오일장은 없는 것으로 알고있는데 혹시 서울에도 시장이 있나요?				0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	18	전문가	숭례문 근처에 위치한 남대문시장이 있잖아요. 여기도 종합재래시장인데, 서울의 2대 시장 하면 남대문 시장과 동대문 시장이 꼽히죠.	남대문시장	https://ko.wikipedia.org/wiki/%EB%82%A8%EB%8C%80%EB%AC%B8%EC%8B%9C%EC%9E%A5	2022/03/10	0	2022-08-02 12:19:59	2022-08-02 14:09:38
BK22002825	19	질문자	아, 남대문시장은 어릴 때 몇 번 가봤어요. 오일장 만큼은 아니지만 충분히 시장 분위기를 느낄 수 있었어요. 안가본지 오래됐는데 오랜만에 남대문시장에 한 번 가봐야겠네요.				0	2022-08-02 12:20:00	2022-08-02 14:09:38
BK22002825	20	전문가	네, 그러세요. 조심히 다녀오시고 나중에 또 이야기 나눠요.				1	2022-08-02 12:20:00	2022-08-03 08:36:23
