id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22007649	1	질문자	요즘 캠핑에 푹 빠졌어, 이번 주말에도 갈까 싶은데 같이 갈래?				0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	2	전문가	캠핑 좋지, 그럼 식재료는 내가 담당할게.				0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	3	질문자	그럼 술은 내가 담당할게. 요즘 캔와인이 정말 잘 나오던데, 혹시 베이브 스파클링 와인 도수가 얼마나 되는지 알아?				0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	4	전문가	잘 알지, 나도 와인 좋아하거든. 베이브 스파클링 캔 와인의 알코올 도수는 12도야. 세 가지 종류로 출시되었는데, 스파클링 레드 와인과 스파클링 로제 와인, 그리고 스파클링 화이트 와인으로 나뉘지.	베이브 스파클링 와인	https://www.mk.co.kr/news/culture/view/2020/10/1037779/	2020/10/21	0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	5	질문자	도수 딱 좋네, 종류가 세 가지나 되는 줄은 몰랐어. 그나저나 이 와인 브랜드, 언제 처음 생긴 브랜드야?				0	2022-09-05 23:09:56	2022-09-16 15:22:04
BK22007649	6	전문가	캔와인 브랜드인 베이브는 2016년도에 탄생했어. 더팻쥬로 알려진 셀러브리티인 조쉬 오스트로브스키와 데이빗 올리버, 태너 코핸 형제가 함께 설립했지.	베이브 와인 설립	http://www.sommeliertimes.com/news/articleView.html?idxno=17634	2020/11/12	0	2022-09-05 23:09:56	2022-09-16 15:22:04
BK22007649	7	질문자	그렇구나, 나는 스파클링 레드 와인 종류를 먹어봤어. 디자인도 눈에 띄던데 소비자 반응은 어때?				0	2022-09-05 23:09:56	2022-09-16 15:22:04
BK22007649	8	전문가	맞아, 브랜드 특유의 힙한 무드가 캔 디자인에 그대로 녹아있지. 덕분에 2030 여성 소비자들 사이에서 긍정적인 반응을 얻고있어.	베이브 와인 디자인	https://mnb.moneys.co.kr/mnbview.php?no=2021042412258059016&ref=https%3A%2F%2Fsearch.naver.com	2021/04/29	0	2022-09-05 23:09:56	2022-09-16 15:22:04
BK22007649	9	질문자	그렇구나, 베이브 말고 웨스트와일더 화이트라는 캔 와인도 있던데 그건 맛이 어때?				0	2022-09-05 23:09:56	2022-09-16 15:22:04
BK22007649	10	전문가	웨스트와일더 화이트 캔 와인은 깔끔하면서도 상쾌해서 한 여름이 떠오르는 맛이야. 생선이나 해산물과 함께 먹어도 좋지만, 상큼한 샐러드나 버섯 리조또, 크림 파스타처럼 담백한 맛의 음식에 곁들이기에도 괜찮은 와인이지.	웨스트와일더 화이트 캔와인	http://www.sommeliertimes.com/news/articleView.html?idxno=20519	2022/08/31	0	2022-09-05 23:09:56	2022-09-16 15:22:04
BK22007649	11	질문자	파스타 좋아하는데 잘됐네, 화이트말고 로제 맛도 있는 것 같던데. 웨스트와일더 스파클링 로제 캔 와인은 어떤 맛이야?				0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	12	전문가	웨스트와일더 스파클링 로제 캔 와인은 드라이하면서도 과일 향이 풍성하게 담겨있어. 피노누아와 피노 그리의 특징이 고스란히 담겨있거든. 로즈 워터에 잘 익은 노란 자두와 수박 껍질 향이 보태져 있고, 여기에 적절하게 배합된 딸기의 섬세한 맛까지 느낄 수 있어. 과일 향의 산미까지 더해지면서 입안 가득 풍미를 전하는 와인이지.	웨스트와일더 로제	http://www.sommeliertimes.com/news/articleView.html?idxno=20391	2022/02/24	0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	13	질문자	듣기만해도 맛이 상상이 가네. 또 하나 궁금한 게 있는데, 사이더는 어떤 술이야? 우리가 알고 있는 사이다랑은 다른 거지?				0	2022-09-05 23:09:56	2022-09-16 15:22:04
BK22007649	14	전문가	흔히 우리나라에서 사이더는 청량한 탄산음료의 대명사인 사이다로 알려져 있지. 하지만 원래 사이더는 사과를 발효해서 만든 술을 의미해.	사이더 사이다 구분	https://www.edaily.co.kr/news/read?newsId=01459606632201656&mediaCodeNo=257&OutLnkChk=Y	2022/01/26	0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	15	질문자	어쩐지, 제일 마지막으로 간 캠핑에서 매그너스라는 애플사이더를 마셔봤는데, 내가 알고있는 사이다의 맛이 아니더라고. 그나저나 이 매그너스가 아일랜드에서 매출이 제일 높다던데 사실이야?				0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	16	전문가	맞아, 매그너스는 아일랜드에서 매출 1위인 애플사이더지. 사과주를 무려 90퍼센트나 함량하고 있는 제품이라, 싱싱한 사과를 그대로 갈아 마시는 것처럼 자연 그대로의 달콤함을 느낄 수 있어.	애플사이더 매그너스	http://digitalchosun.dizzo.com/site/data/html_dir/2021/04/23/2021042380119.html	2021/04/23	0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	17	질문자	그렇구나, 우리나라에선 애플사이더가 아직 생소한 편이지만 외국에서는 오래된 술이라던데. 역사가 얼마나 오래 되었어?				0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	18	전문가	애플사이더의 역사는 고대 유럽 로마시대에서부터 출발해. 줄리어스 시저 황제가 과실주를 만들 때, 포도 대신에 야생 사과를 발효한 것으로부터 시작되었지.	애플사이더 기원	https://www.edaily.co.kr/news/read?newsId=01459606632201656&mediaCodeNo=257&OutLnkChk=Y	2022/01/26	0	2022-09-05 23:09:56	2022-09-05 23:09:56
BK22007649	19	질문자	포도 대신 사과를 선택한 거구나! 오늘 알려준 정보들 모두 고마워.				0	2022-09-05 23:09:56	2022-09-16 15:22:04
BK22007649	20	전문가	별 말씀을, 그럼 캠핑날 보자.				1	2022-09-05 23:09:56	2022-09-16 15:22:04
