id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22017634	1	질문자	제 지인이 최근에 가전제품을 구매하려고 하는데, 비스포크 군을 알아보고 있다고 하던데요. 저도 흥미가 생겨서 정보를 좀 모아보려고 해요. 비스포크 냉장고에 대해서 들어보신 적 있으신가요?				0	2022-10-19 04:18:04	2022-10-27 09:59:29
BK22017634	2	전문가	네, 비스포크 냉장고는 냉장고 타입과 패널의 소재, 컬러를 취향에 따라 고를 수 있는 새로운 형식의 냉장고 브랜드에요. 소비자들이 가족 수나 식습관, 주방 형태 등을 고려하여 냉장고를 조합할 수 있도록 만든 모듈형 냉장고이죠.	삼성 비스포크 냉장고	http://www.womennews.co.kr/news/articleView.html?idxno=194756	2019/12/05	0	2022-10-19 04:18:04	2022-10-27 09:59:29
BK22017634	3	질문자	비스포크가 그런 냉장고 브랜드를 말하는 것이었군요. 듣기로는 비스포크 김치 냉장고도 인기던데, 비스포크 김치 냉장고에 대해서 아시는 것이 있으신가요?				0	2022-10-19 04:18:04	2022-10-19 21:07:48
BK22017634	4	전문가	네, 비스포크 제품군 중에 김치플러스 비스포크라는 이름의 김치냉장고 제품이 있죠. 다른 비스포크 냉장고 제품처럼 도어 패널을 소비자가 원하는 소재와 색상으로 선택할 수 있고 소비자의 취향과 주거 공간에 따라 원하는 연출이 가능한 제품이죠.	비스포크 김치 냉장고	https://news.mtn.co.kr/news-detail/2019090211103116030	2019/09/02	0	2022-10-19 04:18:04	2022-10-27 09:59:29
BK22017634	5	질문자	김치플러스 제품도 색상과 재질을 선택할 수 있군요. 그렇다면 비스포크 김치 냉장고의 스펙은 어떤가요?				0	2022-10-19 04:18:04	2022-10-27 09:59:29
BK22017634	6	전문가	김치플러스 비스포크 제품은 상칸 내부의 커버와 천장, 선반이 메탈로 이루어져 있으며, 커튼 플러스를 추가한 4면 메탈쿨링과 칸별 메탈쿨링이 내장되어 있어 냉기를 지켜 김치와 다양한 식재료를 신선하게 보관하는 것이 가능하죠. 또한, 설정한 온도에서 0.3도 이내의 편차를 유지하면서 음식을 장기간 보관할 수 있도록 해줘요. 마지막으로 다양한 김치 보관과 숙성 모드는 물론 육류나 생선, 뿌리채소, 곡물, 와인 등의 총 23가지 식재료을 맞춤 보관할 수 있는 기능도 내장되어 있어요.	비스포크 김치 냉장고 성능	https://www.breaknews.com/929029	2022/10/11	0	2022-10-19 04:18:04	2022-10-27 09:59:29
BK22017634	7	질문자	내장된 기능이 정말 다양하네요. 아, 이제 생각나는 게 얼마 전에 뉴스에서 삼성 1도어 냉장고가 상을 받았다고 하더라고요. 이 제품에 대해서 설명해 주실 수 있나요?				0	2022-10-19 04:18:04	2022-10-27 09:44:49
BK22017634	8	전문가	비스포크 1도어 냉장고는 사용자의 라이프스타일에 맞추어 냉동과 냉장, 와인, 김치 냉장고의 조합이 가능한 제품이에요. 다양한 사용 환경에 어울리는 패널을 소비자가 원하는대로 선택할 수 있다는 특징을 가지고 있죠. 또한, 사용자의 동선을 최소화 한 설계로 효율적이고 편리한 사용이 가능하죠.	삼성 비스포크 1도어 냉장고	http://www.lcnews.co.kr/news/articleView.html?idxno=38795	2022/10/06	0	2022-10-19 04:18:04	2022-10-19 21:07:48
BK22017634	9	질문자	김치냉장고까지 조합할 수 있는 제품이군요. 그렇다면 삼성 비스포크 1도어 냉장고에 내장된 기능에는 무엇이 있나요?				0	2022-10-19 04:18:04	2022-10-19 21:07:48
BK22017634	10	전문가	도어에 위치한 센서에 손을 가까이 갖다 대면, 냉장고 문이 열리는 오토 오픈 도어 기능이 새롭게 추가되었는데요. 이 기능은 도어를 열 때 생기는 손목과 어깨의 부담을 덜어줄 수 있고 아동과 장애인도 무리 없이 터치할 수 있는 높이에 적용되었죠.	삼성 비스포크 1도어 냉장고 기능	https://idsn.co.kr/news/view/1065575775609551	2022/10/06	0	2022-10-19 04:18:04	2022-10-19 21:07:48
BK22017634	11	질문자	아동들도 사용할 수 있는 센서가 내장되어 있군요. 그 밖에 내장된 기능들에는 어떤 것들이 있을까요?				0	2022-10-19 04:18:04	2022-10-19 21:07:48
BK22017634	12	전문가	냉장고 구석구석을 공간을 밝혀주는 3면 조명으로 보관 중인 물건을 쉽게 확인할 수 있는 터널 라이팅이 내장되어 있어요. 또한, 깊이를 조절할 때 힘을 줄일 수 있는 조작 방식과 손의 너비를 감안한 간격을 적용한 접이식 선반과 스마트싱스 앱을 통해 에너지 관리, 와인 보관 기능 등이 가능한 기능들이 탑재되어 있죠.	삼성 비스포크 1도어 냉장고 기능	https://www.job-post.co.kr/news/articleView.html?idxno=62174	2022/10/06	0	2022-10-19 04:18:04	2022-10-19 21:07:48
BK22017634	13	질문자	정말 다양한 기능들이 탑재되어 있군요. 아, 맞아요. 저희 집 인덕션이 오래되서 여기 저기 찾아보고 있는데, 비스포크에서 나온 인덕션이 있으면 기능이 어떤 지 알려주실 수 있나요?				0	2022-10-19 04:18:04	2022-10-19 21:07:48
BK22017634	14	전문가	비스포크 인덕션은 밀키트나 간편식의 바코드를 스마트 싱스 앱을 이용해 스캔하면 비스포크 인덕션으로 온도와 시간 등 최적의 조리 값을 보내주는 스캔 쿡 기능이 탑재되어 있어요. 다양한 스마트 쿡 기능이 내장되어 있어 인기를 얻고 있는 제품이죠.	비스포크 인덕션	https://www.news1.kr/articles/4818683	2022/09/30	0	2022-10-19 04:18:04	2022-10-19 21:07:48
BK22017634	15	질문자	스마트 쿡 기능이 내장되어 있는 것이 신기하네요. 그리고 제가 요즘에 오븐이나 전자레인지 같은 제품에도 관심을 가지고 있는데, 비스포크 전자레인지나 오븐은 없나요?				0	2022-10-19 04:18:04	2022-10-27 09:59:29
BK22017634	16	전문가	작년 7월에 삼성전자에서 출시한 비스포크 큐커는 에어프라이와 그릴, 토스터, 전자레인지 4개의 조리기를 하나로 통합한 포인원 가전 제품이에요. 비스포크 큐커는 다양한 음식을 동시에 요리할 수 있는 멀티쿡 기능이 가능하며 카메라 스캔으로 레시피를 입력하는 스캔쿡 기능을 이용해 다양한 밀키트나 간편식을 손쉽게 조리할 수 있는 특징을 지니고 있죠.	비스포크 큐커	https://mnb.moneys.co.kr/mnbview.php?no=2022072410405277743&ref=https%3A%2F%2Fsearch.naver.com	2022/07/28	0	2022-10-19 04:18:04	2022-10-27 09:44:49
BK22017634	17	질문자	비스포크 큐커라는 것이 있군요. 오늘 정말 유용한 정보 감사해요.				0	2022-10-19 04:18:04	2022-10-19 04:18:04
BK22017634	18	전문가	도움이 되셨다면 제가 기쁘네요.				0	2022-10-19 04:18:04	2022-10-19 04:18:04
BK22017634	19	질문자	다음에 또 뵈러 오겠습니다. 오늘 너무 즐거웠고 좋은 하루 보내세요.				0	2022-10-19 04:18:04	2022-10-19 04:18:04
BK22017634	20	전문가	네, 다음에 또 뵐게요.				1	2022-10-19 04:18:04	2022-10-27 12:54:52
