id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22016360	1	질문자	이제 종강하고 방학이라서 아르바이트를 좀 해볼까 고민이네. 아르바이트해 본 적 있어?				0	2022-10-17 22:51:27	2022-10-17 22:52:45
BK22016360	2	전문가	응, 나는 학기 중에도 꾸준히 아르바이트하고 있어. 고민되거나 궁금한 거 있으면 나한테 물어봐.				0	2022-10-17 22:51:27	2022-10-17 22:52:45
BK22016360	3	질문자	오 잘됐다, 그러면 나 궁금한 거 몇 개만 물어볼게. 일단 요즘 최저시급이 얼마야?				0	2022-10-17 22:51:27	2022-10-17 22:51:27
BK22016360	4	전문가	올해는 9160원인데 내년에는 460원 올라서 9620원이야.	2023 최저시급 확정	https://www.hani.co.kr/arti/society/society_general/1049047.html	2022/06/30	0	2022-10-17 22:51:30	2022-10-17 22:58:01
BK22016360	5	질문자	그러면 올해 시급 기준으로 한 달 일하면 얼마를 벌 수 있는거야?				0	2022-10-17 22:51:30	2022-10-17 23:50:43
BK22016360	6	전문가	우선 일급으로 환산하면 8시간 기준으로 7만 3280원이고, 일주일 근로시간을 40시간이라고 했을 때 월급은 191만 4440원이야. 주휴수당이 포함된 금액이야.	2022 최저시급 월급 환산	http://www.newstomato.com/ReadNews.aspx?no=1097275&inflow=N	2021/12/31	0	2022-10-17 22:51:30	2022-10-17 23:50:43
BK22016360	7	질문자	190만원이 넘는구나, 근데 주휴수당은 뭐야?				0	2022-10-17 22:51:30	2022-10-17 23:58:33
BK22016360	8	전문가	근로기준법 제55조에 따르면 사용자는 일주일에 15시간 이상 일하는 근로자에게 1주일에 평균 1회 이상의 유급휴일을 줘야하는데 이걸 주휴일이라고 해. 이 주휴일에 하루치 임금을 별도 산정하여 지급하는 수당을 주휴수당이라고 해.	주휴수당	https://terms.naver.com/entry.naver?docId=938485&cid=43667&categoryId=43667	2021/05/17	1	2022-10-17 22:51:30	2022-10-31 14:02:46
BK22016360	9	질문자	와 주휴수당까지 계산해야하니까 계산이 좀 어렵네. 혹시 쉽게 계산하는 법 있어?				0	2022-10-17 22:51:27	2022-10-18 08:54:36
BK22016360	10	전문가	응, 네이버 최저임금 계산기를 통해 월급을 계산해 볼 수 있어. 기타 수당, 복리후생비, 상여금, 기본급, 근로시간 등 조건이 많은 경우에는 고용노동부 사이트에 모의계산기를 통해서 현재 근무 조건에서 최저임금을 위반하는지 확인해 볼 수 있고.	최저임금 계산기	http://www.mhns.co.kr/news/articleView.html?idxno=532150	2022/08/06	0	2022-10-17 22:51:27	2022-10-18 08:54:36
BK22016360	11	질문자	오, 계산기를 이용하면 확실히 계산해보기 편하겠다. 주휴수당 말고 또 다른 종류의 수당도 있어?				0	2022-10-17 22:51:27	2022-10-18 09:09:05
BK22016360	12	전문가	밤 10시부터 오전 6시 사이의 근무에 대해서 야간근로수당, 1일 8시간 이상 근무 시 받을 수 있는 초과근로수당, 그리고 휴일근로수당이 있어. 상시 근로자가 5인 이상인 사업장인 경우에 해당되는 것이고, 수당은 통상적으로 시급의 50%야.	아르바이트 초과근로수당 5인	http://www.naeil.com/news_view/?id_art=222526	2016/12/29	0	2022-10-17 22:51:27	2022-10-18 09:13:53
BK22016360	13	질문자	수당 종류가 많구나, 근데 아르바이트 사이트에서 공고를 보다 보니까 수습기간 얘기가 있던데 수습기간에는 급여가 더 적은거지?				0	2022-10-17 22:51:27	2022-10-18 09:13:53
BK22016360	14	전문가	최저임금법 제5조에 따르면 1년 이상의 근로계약을 체결한 경우에 수습시작일부터 3달동안 최저임금의 90%를 지급할 수 있어. 그러니까 계약기간이 1년보다 짧은데 수습기간을 핑계로 최저임금보다 낮은 급여를 주면 불법이야. 그리고 택배원, 음식 배달원, 청소원, 가사 도우미, 패스트푸드 조리원, 식당, 카페, 편의점에서 일하는 판매 관련 단순 종사자 등 단순 노무업무 종사자도 수습기간의 적용을 받지 않아.	아르바이트 수습기간 급여	http://www.munhwa.com/news/view.html?no=20220604MW082847289519	2022/06/04	0	2022-10-17 22:51:27	2022-10-18 09:09:05
BK22016360	15	질문자	수습기간 적용대상인지 잘 확인해 봐야겠다. 아르바이트도 근로계약서를 작성해?				0	2022-10-17 22:51:27	2022-10-18 09:18:50
BK22016360	16	전문가	응, 요즘 대부분의 자영업자들도 인건비를 지출로 잡아야해서 인적사항을 제출해야 하는데 이 때 근로계약서도 반드시 작성해야 돼. 근로계약서에는 임금, 근로시간, 근무장소, 업무내용, 휴일, 계약기간 등의 정보가 포함되어야 하고 임금지급일과 지급 방법도 기재하는 것이 좋아.	아르바이트 근로계약서 필수	http://www.naeil.com/news_view/?id_art=222526	2016/12/29	0	2022-10-17 22:51:27	2022-10-31 14:02:46
BK22016360	17	질문자	그럼 만약에 급여나 계약서 관련해서 부당한 대우를 받게 되면 어떻게 해야 해?				0	2022-10-17 22:51:27	2022-10-18 09:44:03
BK22016360	18	전문가	부당대우를 받았다면 국번없이 1350번 고용노동부에 전화하거나 고용노동부 청소년 아르바이트 신고 대표 전화 1644-3119번으로 전화하면 도움을 받을 수 있어. 그리고 고용노동부와 연계된 알바워크넷, 청소년사이버상담센터, 알바몬, 알바천국, 한국공인노무사회, 알바신고센터에서도 무료로 전문가에게 상담을 받을 수 있고 권리구제를 지원받을 수 있지.	아르바이트 부당 고용노동부 전화	https://www.newspim.com/news/view/20170215000135	2017/02/21	0	2022-10-17 22:51:27	2022-10-18 09:47:21
BK22016360	19	질문자	와 정말 자세히 알려줘서 고마워. 아르바이트 잘 구해서 월급 받으면 한 턱 쏠게.				0	2022-10-17 22:51:27	2022-10-18 09:47:21
BK22016360	20	전문가	친구인데 이 정도는 당연하지. 좋은 아르바이트 구하길 바랄게.				0	2022-10-17 22:51:27	2022-10-18 09:47:21
