id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22018301	1	질문자	요즘 카카오 주가로 말이 많던데, 무슨 일이 있나요?				0	2022-10-21 17:50:11	2022-10-22 05:25:23
BK22018301	2	전문가	지난 10월 7일 국내 굴지의 인터넷 기업인 카카오그룹의 주가가 전부 다 내려앉았거든요. 모회사인 카카오는 물론이고, 카카오게임즈, 카카오페이, 카카오뱅크까지 52주 신저가를 기록했어요.	카카오 주가	https://www.mk.co.kr/news/stock/view/2022/10/888864/	2022/10/07	0	2022-10-21 17:50:11	2022-10-22 05:25:23
BK22018301	3	질문자	투자자들 속이 말이 아니겠는데요, 지난 7일 구체적으로 얼마나 떨어졌나요?				0	2022-10-21 17:50:11	2022-10-22 05:25:23
BK22018301	4	전문가	코스닥시장에서 작년 말 9만 천 원이었던 카카오게임즈는 10월 7일 3만 9천 600원으로 떨어지며 56.5%의 낙폭을 보였어요. 그리고 같은 기간 동안 유가증권시장에서 카카오페이는 17만 4,500원에서 4만 100원으로 77%, 카카오뱅크는 5만 9천 원에서 1만 8,350원으로 68.9%의 낙폭을 기록했죠.	카카오 코스닥 급락	https://www.hani.co.kr/arti/economy/marketing/1061992.html	2022/10/10	0	2022-10-21 17:50:11	2022-10-22 05:25:23
BK22018301	5	질문자	이런, 특히 카카오페이의 타격이 크네요. 작년만 해도 상태가 좋았던 것 같은데, 언제부터 이렇게 떨어지게 됐나요?				0	2022-10-21 17:50:11	2022-10-22 05:25:23
BK22018301	6	전문가	카카오의 주가는 2021년 6월 17만 3,000원에 달했지만, 그 이후로 쭉 하향세였어요. 바로 얼마 전에는 잠깐 상승세를 보이며 회복의 기미를 보였지만, 다시 끝없는 추락을 이어가게 됐죠.	카카오 주가 추락	https://n.news.naver.com/article/016/0002050777?lfrom=kakao	2022/10/11	0	2022-10-21 17:50:11	2022-10-22 05:25:23
BK22018301	7	질문자	전문가들은 카카오의 주가 폭락에 대해 어떤 분석을 내놓았나요?				0	2022-10-21 17:50:11	2022-10-22 05:25:23
BK22018301	8	전문가	카카오그룹의 주가가 폭락한 것에 대해 국내외 증권가에서는 경기 침체와 함께 코로나19 유행의 종식을 앞두고 카카오그룹의 전반적인 성장 가능성에 대한 의심이 제기된 것을 이유로 지목하고 있어요.	카카오 폭락 분석	https://www.mk.co.kr/news/stock/view/2022/10/888864/	2022/10/07	0	2022-10-21 17:50:11	2022-10-22 05:25:23
BK22018301	9	질문자	그렇군요, 앞으로 카카오는 이 위기를 어떻게 해결해나갈 계획인가요?				0	2022-10-21 17:50:12	2022-10-22 05:25:23
BK22018301	10	전문가	향후 카카오는 카카오톡 개편과 광고 삽입 확대를 진행해 수익을 올릴 계획이에요. 카카오톡 오픈 채팅을 기반으로 한 카카오식 메타버스를 개발해 그동안 국내 이용자들 사이에서 지인 중심으로 한정됐던 서비스를 공통 관심사 위주의 오픈 채팅으로 확대하겠다는 거죠.	카카오 수익 계획	https://www.dailian.co.kr/news/view/1161095/?sc=Naver	2022/10/11	0	2022-10-21 17:50:12	2022-10-22 05:25:23
BK22018301	11	질문자	카카오톡에 그런 변화가 생길 예정이군요. 서비스 내 광고는 어떤 식으로 확대되는 걸까요?				0	2022-10-21 17:50:12	2022-10-22 05:25:23
BK22018301	12	전문가	4분기 오픈채팅방에 비즈보드 광고가 도입될 예정이에요. 오픈채팅방의 이용률이 오르면 광고 수익도 따라서 오를 것으로 전망하고 있죠.	카카오 광고 수익	https://www.dailian.co.kr/news/view/1161095/?sc=Naver	2022/10/11	0	2022-10-21 17:50:12	2022-10-22 05:25:23
BK22018301	13	질문자	이용자들의 반응이 좋아야 할 텐데요. 또 카카오게임즈의 주가도 급락했다고 하셨는데, 카카오게임즈에는 무슨 일이 있었나요?				0	2022-10-21 17:50:12	2022-10-22 05:25:23
BK22018301	14	전문가	카카오게임즈는 신작 게임인 우마무스메 프리티 더비를 성황리에 서비스하던 중, 운영 논란을 빚으며 매출이 떨어지게 되었어요. 게다가 또 다른 주력 게임인 오딘을 개발한 자회사에도 문제가 생겼는데요, 라이온하트 스튜디오라는 이름의 이 자회사는 최근 분할 상장 이슈가 제기돼 주가 급락의 원인이 되었어요.	카카오 게임즈 주가	https://www.mk.co.kr/news/stock/view/2022/10/888864/	2022/10/07	0	2022-10-21 17:50:12	2022-10-22 05:25:23
BK22018301	15	질문자	카카오게임즈는 이 위기에 대해 어떤 대처를 하고 있나요? 또 앞으로의 전망은 어떤지도 궁금해요.				0	2022-10-21 17:50:12	2022-10-22 05:25:23
BK22018301	16	전문가	카카오게임즈는 논란이 일었던 뽑기 이벤트를 다시 진행하는 한편, 운영 정책 개선 사항을 이용자들에게 공지했어요. 그 덕분에 매출 순위는 점차 다시 오르게 됐죠. 10월 11~12일에는 뽑기 이벤트가 다시 열리는데, 이때를 기점으로 다시 한번 매출 순위가 오를 것으로 보고 있어요. 4분기 이후에는 우마무스메 매출의 회복과 최근 증가한 오딘의 매출까지 더해져 카카오게임즈의 수익이 더 높아질 전망이에요.	카카오 게임즈 전망	https://www.dailian.co.kr/news/view/1160303/?sc=Naver	2022/10/07	0	2022-10-21 17:50:12	2022-10-22 05:25:23
BK22018301	17	질문자	국민 우량주였던 카카오가 이렇게 고전하다니 놀랍네요.				0	2022-10-21 17:50:12	2022-10-22 05:25:24
BK22018301	18	전문가	지금은 이렇게 고전하고 있지만, 향후 또 어떤 변화가 있을지 두고 볼 일이죠.				0	2022-10-21 17:50:12	2022-10-22 05:25:24
BK22018301	19	질문자	그렇네요. 오늘 카카오그룹에 대한 주가 소식을 알려주셔서 감사해요.				0	2022-10-21 17:50:12	2022-10-22 05:25:24
BK22018301	20	전문가	네, 또 이와 관련해서 궁금한 점이 있다면 찾아와 주세요.				1	2022-10-21 17:50:12	2022-10-22 05:25:24
