id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22017720	1	질문자	요즘 물가가 너무 올라요, 달러도 오르고요. 그런데 제 주식은 너무 떨어지네요.				0	2022-10-19 20:06:15	2022-10-20 00:03:27
BK22017720	2	전문가	손해를 많이 보셨나 봐요. 요즘 달러랑 주식 때문에 고민하는 분들이 많더라고요.				0	2022-10-19 20:06:15	2022-10-20 00:03:27
BK22017720	3	질문자	저도 그 중에 한 명이죠. 앞으로도 달러 강세가 지속될까요?				0	2022-10-19 20:06:15	2022-10-20 00:03:27
BK22017720	4	전문가	미국의 고강도 긴축에 대한 공포 때문에 강달러 흐름이 지속되고, 원달러 환율이 1440원대로 급등할 전망이에요. 기대인플레이션이 꺾이지 않고 있기 때문에 연준의 4회 연속 자이언트스텝도 예상되고 있어요.	강달러 환율 급등	https://www.edaily.co.kr/news/read?newsId=01308726632493904&mediaCodeNo=257&OutLnkChk=Y	2022/10/17	0	2022-10-19 20:06:15	2022-10-20 00:03:27
BK22017720	5	질문자	그렇게 예상하시는군요. 달러 강세와 고환율이 지속되면 국내 주식 시장에는 어떤 영향을 줄까요?				0	2022-10-19 20:06:15	2022-10-20 00:03:27
BK22017720	6	전문가	달러 강세는 환차익을 노리는 외국인 매도를 자극하죠. 때문에 국내 주식 시장에는 악재로 작용해요. 원달러 환율 때문에 당분간 시장이 힘들 것으로 전망되니 이를 이용한 투자법도 고민해 볼 때죠.	강달러 고환율 국내 주식시장	https://www.edaily.co.kr/news/read?newsId=01167686632493904&mediaCodeNo=257&OutLnkChk=Y	2022/10/17	0	2022-10-19 20:06:15	2022-10-19 22:05:35
BK22017720	7	질문자	아, 강달러와 고환율이 주식 시장에 안 좋은 영향을 주는 거군요. 제가 주식 투자를 조금 하고 있는데, 그러면 어떤 주식에 주목하면 좋을까요?				0	2022-10-19 20:06:15	2022-10-20 00:03:27
BK22017720	8	전문가	요즘은 환율 급등기이니 환율 수혜주를 투자 우선주로 꼽을 수 있어요. 수출 비중이 높아 고환율에 따른 환차익을 얻을 수 있는 자동차, 조선, 철강, 정보기술 기업 등을 위주로 투자 포트폴리오를 구성해 보세요.	달러강세 시대 환율수혜주	https://weekly.donga.com/3/all/11/3669070/1	2022/10/05	0	2022-10-19 20:06:15	2022-10-20 00:03:27
BK22017720	9	질문자	환차익을 얻을 수 있는 기업에 주목해야 하는군요. 저는 개인적으로 제약바이오 업종에 관심이 있는데, 이런 업종은 환율에 얼마나 영향을 받나요?				0	2022-10-19 20:06:15	2022-10-20 00:03:27
BK22017720	10	전문가	제약, 바이오 업종도 환율 상승의 영향을 받죠. 다만 긍정적인 면과 부정적인 면이 동시에 있어요. 긍정적인 면은 미국향 매출이나 달러 기반 매출액이 환율 효과로 커질 수 있다는 점이에요. 반면 의약품 생산에 필요한 수입 원자재와 부자재 가격 상승에 따른 일부 제조원가가 상승할 수 있고, 해외 지사 인건비나 글로벌 임상 진행 비용 등 신약 개발 비용이 전반적으로 증가할 수 있다는 점은 부정적인 면이지요.	달러강세 시대 환율 상승 제약 바이오	https://www.edaily.co.kr/news/read?newsId=01167686632493904&mediaCodeNo=257&OutLnkChk=Y	2022/10/17	0	2022-10-19 20:06:15	2022-10-20 00:03:27
