id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22007160	1	질문자	다음 주 부터 카페에서 일하게 됐는데 아르바이트는 처음이라서요. 혹시 제가 알아 두어야 할 사항이 있을까요?				0	2022-09-01 22:21:06	2022-09-01 22:21:06
BK22007160	2	전문가	먼저 근로계약서를 작성하세요. 표준근로계약서 양식은 고용노동부 홈페이지에서 다운받을 수 있어요. 이때 임금, 근로시간, 휴일 등이 명시돼야 해요. 만약 근로계약서를 작성하지 않으면 부당하게 해고되거나 임금이 체불 된 상황 등에서 불리하니 꼭 근로계약서를 작성하세요.	알바 초보 근로계약서	https://www.insight.co.kr/news/234550	2019/07/05	0	2022-09-01 22:21:06	2022-09-01 22:21:06
BK22007160	3	질문자	그럼 근로계약서를 저만 가지고 있는건가요?				0	2022-09-01 22:21:06	2022-09-01 23:33:42
BK22007160	4	전문가	대개는 근로계약서를 작성할 때 2부를 작성해 고용자와 피고용자가 각 1부씩 보관하는 것이 일반적이에요.	근로계약서 교부	https://www.traveltimes.co.kr/news/articleView.html?idxno=402389	2022/08/16	0	2022-09-01 22:21:06	2022-09-08 16:06:06
BK22007160	5	질문자	그렇군요. 그런데 알바에도 수습기간이라는게 있다던데 저도 수습기간의 적용을 받나요?				0	2022-09-01 22:21:06	2022-09-01 23:33:42
BK22007160	6	전문가	1년 이하의 짧은 기간 동안만 일하는 거라면 수습기간의 적용을 받지 않아요.	알바 수습기간	http://www.munhwa.com/news/view.html?no=20220604MW082847289519	2022/06/04	0	2022-09-01 22:21:06	2022-09-01 23:33:42
BK22007160	7	질문자	아, 저는 1년 이하로 일 할 계획이니 수습기간이 따로 없겠네요. 또 따져봐야 할 사항이 있나요?				0	2022-09-01 22:21:06	2022-09-01 23:33:42
BK22007160	8	전문가	최저시급을 받는지도 잘 따져보세요. 2022년 올해 최저시급은 9,160원이에요.	2022년 최저시급	https://www.nbntv.co.kr/news/articleView.html?idxno=946127	2021/12/23	0	2022-09-01 22:21:06	2022-09-01 23:33:42
BK22007160	9	질문자	꼭 기억해 둬야겠네요. 그런데 제가 매일 8시간씩 주 5일을 일하기로 계약했는데 사장님이 가끔씩 초과근무를 하게 될 수도 있다고 하셨거든요. 초과 근무를 할 때도 최저시급을 그대로 받게되나요?				0	2022-09-01 22:21:06	2022-09-14 12:51:18
BK22007160	10	전문가	아니요, 초과 근로의 경우 통상임금의 50% 이상을 가산해요. 휴일 근로의 경우, 8시간을 초과하게 되면 100%를 가산해서 받게 돼요.	알바 연장근로 가산	https://www.insight.co.kr/news/234550	2019/07/05	0	2022-09-01 22:21:06	2022-09-08 16:06:06
BK22007160	11	질문자	그렇군요, 그런데 주휴수당이라는게 있던데 이건 어떻게 하면 받을 수 있나요?				0	2022-09-01 22:21:06	2022-09-01 23:33:42
BK22007160	12	전문가	하루 3시간 이상 일주일 15시간 이상의 근로시간을 충족하면 주휴수당을 받을 수 있어요. 여기에는 5인 미만 사업장도 포함되고 아르바이트, 계약직 등 어떤 형태의 근로 유형이라도 받을 수 있어요.	아르바이트 유급주휴수당	http://www.kbsm.net/news//view.php?idx=246638	2019/06/25	0	2022-09-01 22:21:06	2022-09-01 23:33:42
BK22007160	13	질문자	그렇다면 저 처럼 주 40시간을 근무하는 경우 주휴수당은 어떻게 계산하나요?				0	2022-09-01 22:21:06	2022-09-14 12:51:18
BK22007160	14	전문가	주 5일 근무에 하루 8시간 일하는 경우, 일주일 동안 자신이 근무한 총 시간에서 40을 나눠 주세요. 그리고 그 나온 수에 하루 근무 시간인 8과 시급을 곱해주면 돼요. 예를 들어 시급을 8350원으로 계산 할 경우 6만 6,800원이 주휴수당이 되는 거죠.	주휴수당 계산법	http://www.mhns.co.kr/news/articleView.html?idxno=361505	2019/12/23	0	2022-09-01 22:21:06	2022-09-15 09:30:53
BK22007160	15	질문자	그렇군요, 그런데 아르바이트생도 쉴 수 있는 시간이 따로 있나요?				0	2022-09-01 22:21:06	2022-09-01 23:51:20
BK22007160	16	전문가	네, 아르바이트도 일반근로자와 동일한 휴게시간이 적용됩니다. 1일 근로시간이 4시간 이상 8시간 미만인 경우 30분 이상, 8시간 이상인 경우 1시간 이상의 휴게시간이 주어져야 해요.	아르바이트 휴게시간	http://www.koscaj.com/news/articleView.html?idxno=96991	2017/07/03	0	2022-09-01 22:21:06	2022-09-01 23:33:42
BK22007160	17	질문자	아르바이트가 덜 힘들어지겠네요. 그런데 혹시라도 아르바이트를 하는 중에 부당한 대우를 받으면 어떻게 해야할까요?				0	2022-09-01 22:21:09	2022-09-01 23:51:20
BK22007160	18	전문가	임금 체불이나 미지급, 최저시급 이하의 급여, 성희롱 등 부당대우를 받았다고 생각하면 지역별 고용노동부에 신고하세요. 그러면 근로감독관이 조사에 나서요.	알바 부당 대우 신고	https://www.fnnews.com/news/201211020835540381?t=y	2012/11/02	0	2022-09-01 22:21:06	2022-09-01 23:51:20
BK22007160	19	질문자	믿을만한 곳이 있어서 다행이네요. 오늘 여러가지 조언 해주셔서 감사했습니다. 저는 이만 들어가볼게요.				0	2022-09-01 22:21:09	2022-09-01 23:51:20
BK22007160	20	전문가	네 조심히 들어가시고 다음에 또 뵈어요.				1	2022-09-01 22:21:09	2022-09-15 09:30:53
