id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22014758	1	질문자	어제까지 며칠 연속 비가 오더니 오늘은 정말 맑게 갰네요. 하늘이 너무 예쁜데 시간 있으면 잠깐 산책하러 나가실래요?				0	2022-10-02 23:43:58	2022-10-07 13:43:47
BK22014758	2	전문가	좋아요, 저도 마침 상쾌한 공기 좀 쐬고 싶다고 생각하던 참이었어요.				0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	3	질문자	그럼 우리 걸으면서 얘기해요. 아침에 인터넷 뉴스 기사를 보니 지방은 부동산 규제가 모두 풀렸다고 하던데 정확히 어떤 내용이에요?				0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	4	전문가	9월 26일 0시를 기점으로 세종시를 뺀 지방의 전체 규제지역이 해제되었어요. 수도권의 경우에는 인천이 기존 투기과열지구에서 조정대상지역으로 조정되었고 안성, 평택, 동두천, 양주, 파주가 조정대상지역에서 해제되었죠.	부동산 규제지역 해제	https://news.mt.co.kr/mtview.php?no=2022092111193338470	2022/09/21	0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	5	질문자	그렇군요. 그런데 비수도권 지방 중 왜 세종시만 유일하게 제외된 건가요?				0	2022-10-02 23:43:58	2022-10-07 13:43:47
BK22014758	6	전문가	세종시는 지금까지 투기과열지구, 조정대상지역, 투기지역 모두에 이름을 올리고 있었어요. 전국의 17개 시, 도 중 가장 큰 주택 가격 하락폭을 기록하고 있지만 지역 제한 없이 전국에서 청약을 할 수 있는 유일한 지역이기 때문에 매수세가 여전히 잠재되어 있다는 판단하에 9월 26일 이후에도 조정대상지역으로 남게 되었죠.	세종시 조정대상지역	https://www.hani.co.kr/arti/economy/property/1059532.html	2022/09/21	0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	7	질문자	세종시는 누구나 청약을 할 수 있는 지역이라니 처음 알았어요. 인천도 규제 수준이 바뀌었다고 하셨죠? 그 이유는 뭔가요?				0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	8	전문가	근래 들어 집값의 하락폭이 증가하고 있지만 주택 중 소수만이 미분양되고 있고 높은 청약경쟁률을 기록하고 있다는 점 등이 고려되어 세종시와 마찬가지로 인천의 연수, 남동, 서구는 투기과열지구에서 해제되고 조정대상지역으로만 남게 되었어요.	인천 조정대상지역	https://news.kmib.co.kr/article/view.asp?arcid=0924264894&code=11151100&cp=nv	2022/09/22	0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	9	질문자	네, 알겠어요. 그런데 부동산 규제를 받는 지역은 어떤 식으로 나누어지는 거예요?				0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	10	전문가	부동산 규제지역은 투기지역, 투기과열지구, 조정대상지역 이렇게 세 종류로 구분돼요. 강력한 규제가 적용되는 순서대로 순서를 매기면 투기지역, 투기과열지구, 조정대상지역 순이에요.	부동산 규제지역	https://newsis.com/view/?id=NISX20220925_0002025408&cID=10401&pID=10400	2022/09/26	0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	11	질문자	그렇군요. 그럼 규제를 받는 지역과 받지 않는 지역 사이에는 어떤 차이가 있나요?				0	2022-10-02 23:43:58	2022-10-07 13:43:47
BK22014758	12	전문가	조정대상지역에서 풀려서 완전히 규제지역에서 벗어나게 되면 해당 지역은 대출, 청약, 세제와 같은 여러 가지 규제에 얽매이지 않아도 돼요. 규제지역은 강력한 대출 규제가 적용되기 때문에 비규제지역이 되면 주택을 매수할 때 대출 받는 것이 이전에 비해 용이해지는 것이죠.	부동산 규제지역과 비규제지역 규제 차이	https://newsis.com/view/?id=NISX20220925_0002025408&cID=10401&pID=10400	2022/09/26	0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	13	질문자	그래요? 그럼 만약 규제지역에 있는 집을 사려면 대출을 얼마 정도나 받을 수 있는 거예요?				0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	14	전문가	투기과열지구라면 9억 원 이하 구간은 40%, 9억 원 초과 구간은 20%의 주택담보대출비율 한도가 적용되고, 조정대상지역이라면 주택담보대출비율의 한도가 9억 원 이하 구간은 50%, 9억 원 초과 구간은 30%로 제한되죠.	부동산 조정대상지역 대출한도	https://newsis.com/view/?id=NISX20220925_0002025408&cID=10401&pID=10400	2022/09/26	0	2022-10-02 23:43:58	2022-10-03 14:57:06
BK22014758	15	질문자	규제지역에 있는 집은 적은 돈을 가지고 많은 대출로 사는 게 불가능한 것이군요. 대출 규제 외에 규제지역과 비규제지역의 차이는 또 뭐가 있나요?				0	2022-10-02 23:43:58	2022-10-03 14:57:06
