id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22005306	1	질문자	얼마 전에 친척분들이랑 이야기하다가, 사촌 중 한 명이 여유증이라는 병 때문에 마음 고생이 심하다는 이야기를 들었어. 그런데 난 여유증이라는 병을 난생 처음 들어봤는데, 이건 대체 무슨 병이야?				0	2022-08-11 13:26:55	2022-08-11 13:26:55
BK22005306	2	전문가	아, 남자인데도 가슴이 여성처럼 나오는 증상을 여유증이라고 불러. 최근에는 20대에서 30대 남성들 사이에서 여유증이 발생하는 빈도가 늘어났는데, 서구화된 식습관과 여러 환경적인 요인이 여기에 영향을 줬지.	여유증 무슨 병	https://www.hidoc.co.kr/healthstory/news/C0000710367	2022/06/27	0	2022-08-11 13:26:55	2022-08-11 13:26:55
BK22005306	3	질문자	흠, 그런데 여유증이라는 병은 대체 왜 생기는 거야? 남자인데 가슴이 나오는 거라면, 호르몬의 영향 때문인 건가?				0	2022-08-11 13:26:55	2022-08-11 13:26:55
BK22005306	4	전문가	맞아, 대부분의 여유증은 호르몬이 불균형해지는 바람에 생기거든. 그러다 보니, 호르몬이 일정하지 않아서 밸런스가 깨지는 경우가 잦은 사춘기 때, 유선조직이 일시적으로 발달하면서 여유증을 앓는 경우가 많아.	여유증 생기는 이유	https://www.hidoc.co.kr/healthstory/news/C0000669110	2022/02/10	0	2022-08-11 13:26:55	2022-08-11 13:26:55
BK22005306	5	질문자	으음, 그런데 내 사촌은 성인이고, 사실 나이가 꽤 있어. 사춘기는 이미 지났는데, 성인 남자 같은 경우엔 왜 여유증이 생기는 걸까?				0	2022-08-11 13:26:55	2022-08-11 13:26:55
BK22005306	6	전문가	꼭 사춘기가 아니더라도, 성인도 호르몬이 불균형하면 여유증이 발생할 수 있어. 또, 비만 때문에 호르몬이 불균형해지면서 여유증이 생길 수도 있지. 또 비만 외에도, 고환암이나 뇌종양, 갑상선기능이상 같은 다른 병 때문에 여유증이 발생하기도 해.	성인 남자 여유증 원인	https://www.hidoc.co.kr/healthstory/news/C0000669110	2022/02/10	0	2022-08-11 13:26:55	2022-08-11 13:26:55
BK22005306	7	질문자	이런, 사촌이 그런 큰 병을 앓고 있는 건 아니길 기원해야겠네. 그러면, 여유증은 치료가 가능하긴 한 거야?				0	2022-08-11 13:26:55	2022-08-11 13:26:55
BK22005306	8	전문가	아니, 만약 진성여유증인 경우에는 약물 치료로도 해결할 수 없어. 운동이나 다이어트도 소용이 없지. 그러니, 여유증 수술이 가능한 근처의 남성의원을 방문해서, 가슴초음파 검사로 진단을 받아야 해.	여유증 치료 가능	https://www.hidoc.co.kr/healthstory/news/C0000674392	2022/03/02	0	2022-08-11 13:26:55	2022-08-11 13:26:55
BK22005306	9	질문자	어, 여유증에도 종류가 있나 봐? 방금 말한 진성여유증은 뭐야?				0	2022-08-11 13:26:55	2022-08-11 13:26:55
BK22005306	10	전문가	유선이 과도하게 발달해서 생긴 여유증을 진성여유증이라고 불러. 이런 경우에는 다이어트를 해도, 심지어 지방흡입을 해도 가슴살이 없어지지 않아. 그리고, 여유증에는 진성여유증 말고 가성여유증이라는 것도 있는데, 가성여유증은 진성여유증과는 달리 유선이 과하게 발달한 경우는 아니야. 대신, 지방이 축적된 상태라고 불 수 있지.	진성여유증 종류	https://www.hidoc.co.kr/healthstory/news/C0000659112	2021/12/30	0	2022-08-11 13:26:55	2022-08-11 13:26:55
