id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22007256	1	질문자	혹시 대한민국 동행세일에 대해 들어보셨나요? 요즘 여기저기 난리던데, 저는 뭔지 잘 모르겠더라고요.				0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	2	전문가	네, 어제 뉴스에서 들었어요. 동행세일은 중소벤처기업부와 중소기업유통센터가 주관하는 행사예요. 정부 부처, 17개 시와 도, 전통시장, 상점 등이 참여하는 소비 촉진 행사이죠.	동행 세일	http://www.seoulfn.com/news/articleView.html?idxno=465595	2022/09/01	0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	3	질문자	아, 소비 촉진 행사를 말하는 거군요. 저는 배달을 자주 시켜먹는 편인데, 배달로 인한 소비도 행사에 포함되나요?				0	2022-09-02 18:28:58	2022-09-07 13:36:16
BK22007256	4	전문가	이번 동행세일에는 배달앱 등의 벤처 플랫폼 7개 회사가 축제에 동참해요. 공공 배달앱 13개도 물론 동행 축제와 연계한 할인 행사를 추진하고요.	대한민국 동행세일	https://www.news1.kr/articles/4789450	2022/09/01	0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	5	질문자	배달앱 할인 행사를 한다니, 더 자주 시켜 먹게 생겼네요! 혹시 그럼 동행 축제의 상생소비복권이라고 아시나요?				0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	6	전문가	네, 그럼요. 7일 동안 진행되는 동행 축제의 일부인 상생소비복권은 영수증을 추첨하여 상금을 주는 제도에요. 당첨 금액의 규모는 12억 원으로, 국내에서 통장을 보유하거나 발행할 수 있는 개인이 3만 원 이상의 지출을 하였다면 누구나 참여 가능해요!	상생소비복권	https://www.gokorea.kr/news/articleView.html?idxno=730890	2022/09/02	0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	7	질문자	당첨 규모가 12억 원이라니, 한번 신청해봐야겠어요. 어디든 상관없이 3만 원 이상을 결제하면 상생소비복권을 신청 할 수 있는 건가요?				0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	8	전문가	상생소비복권을 신청하기 위해 특정 장소에서 특정 상품을 구매하지 않아도 돼요. 대부분의 오프라인 매장이 모두 참여 대상이거든요. 하지만 주의할 점은 온라인 쇼핑몰과 유흥업소 등의 사행성 업종은 제외에요.	대한민국 동행세일 영수증	https://www.ziksir.com/news/articleView.html?idxno=29700	2022/08/31	0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	9	질문자	온라인 쇼핑몰은 제외되는군요! 그럼 상생소비복권의 당첨자는 언제 발표하는 건가요?				0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	10	전문가	당첨자 선정 결과는 동행 축제 종료 후에 응모 영수증 정보를 취합하고 오류 여부 등을 확인 완료하는 대로 발표될 예정이에요.	상생소비복권 신청방법	https://www.sisamagazine.co.kr/news/articleView.html?idxno=461246	2022/08/28	0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	11	질문자	당첨자 발표까지 시간이 꽤 걸리겠군요! 요즘 물가도 오르고 걱정이 많았는데 도움이 많이 될 것 같아요.				0	2022-09-02 18:28:58	2022-09-07 13:36:16
BK22007256	12	전문가	그렇죠. 물가가 떨어질 생각을 안하던데, 동행축제와 같은 경제 살리기 축제라도 있어서 다행이에요.				0	2022-09-02 18:28:58	2022-09-07 13:36:16
BK22007256	13	질문자	곧 추석이 코앞인데, 물가가 떨어질 기미는 없겠죠?				0	2022-09-02 18:28:58	2022-09-07 13:36:16
BK22007256	14	전문가	당분간 5~6퍼센트의 높은 물가 상승세가 지속될 거예요. 앞으로의 물가 상황도 우크라이나 사태 전개 양상, 국제 유가 추이, 기상 여건 등에 관련되어서 불확실성이 높은 상황이에요.	추석 물가	https://www.hankyung.com/economy/article/2022090270296	2022/09/02	0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	15	질문자	정부에서는 추석 물가를 낮추기 위해 하고 있는 일이 있을까요? 곧 추석이라 돈 들어가는 곳이 한두 개가 아닌데, 너무 걱정이네요.				0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	16	전문가	안 그래도 정부에서 추석 물가의 부담을 낮추기 위해 가격이 비싼 배추, 무와 같은 농산물의 공급을 추가 확대하고 있어요.	추석 물가 정부	https://biz.sbs.co.kr/article/20000078927?division=NAVER	2022/09/02	0	2022-09-02 18:28:58	2022-09-07 13:36:16
BK22007256	17	질문자	정부에서도 노력을 하고 있군요! 요즘 물가 상승 때문에 짠테크라는 말이 유행하던데, 짠테크가 무슨 말인가요?				0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	18	전문가	요즘 고물가와 고금리 시대의 영향으로 추석을 나기 위한 짠테크가 유행하고 있어요. 짠테크는 지출이 큰 명절나기를 위해 미리 적금을 들거나 명절 선물을 중고로 되팔이하는 것을 말해요.	짠테크 추석	https://biz.chosun.com/topics/topics_social/2022/09/02/JAQN223Q7FCVXLXNKT4WPRUEZM/?utm_source=naver&utm_medium=original&utm_campaign=biz	2022/09/02	0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	19	질문자	선물을 중고로 되판다니, 물가 상승이 세상을 뒤숭숭하게 하네요. 오늘 명절 준비로 바쁘실 텐데, 나와주셔서 감사해요. 다음 번에도 좋은 이야기 나눠요.				0	2022-09-02 18:28:58	2022-09-13 12:59:20
BK22007256	20	전문가	네, 저도 오늘 대화 정말 즐거웠어요. 다음에 또 뵈어요.				1	2022-09-02 18:28:58	2022-09-13 12:59:20
