id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22004763	1	질문자	뉴스를 보니 수족관에 있는 돌고래를 바다로 보내준다는데 보셨어요? 이번에 바다로 가는 돌고래는 어떤 돌고래인가요?				0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	2	전문가	아, 비봉이 말씀하시는 거군요. 제주도 수족관에 있는 마지막 남방큰돌고래 비봉이가 이번에 무려 17년 만에 바다로 가게 됐죠. 비봉이는 2005년에 제주시 한림읍 바다에서 잡혀서 17년 동안 수족관에서 돌고래 쇼를 했어요. 이번에 방사 되니 정말 잘된 일이죠.	비봉이	https://newsis.com/view/?id=NISX20220804_0001967978&cID=10813&pID=10800	2022/08/04	0	2022-08-05 01:28:11	2022-08-22 15:18:56
BK22004763	3	질문자	아, 비봉이가 17년 만에 바다로 돌아간다니 정말 잘된 일이네요. 그런데 돌고래는 많이 들어봤는데 남방돌고래는 처음 듣는 종이네요. 남방큰돌고래는 어떤 돌고래인가요?				0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	4	전문가	남방큰돌고래는 인도태평양병코돌고래로도 불리는데 큰돌고래속에 포함되는 돌고래 종의 하나예요. 남방큰돌고래는 몸길이가 무려 2.6m나 되고 성장하면 무게가 230킬로그램까지 돼요. 주로 인도, 오스트레일리아 북부, 중국 남부 연안, 홍해, 아프리카 동부 연안, 제주도 연안 등에서 자리를 잡고 살고 있어요.	남방큰돌고래	https://ko.wikipedia.org/wiki/%EB%82%A8%EB%B0%A9%ED%81%B0%EB%8F%8C%EA%B3%A0%EB%9E%98	2022/07/02	0	2022-08-05 01:28:11	2022-08-22 15:18:56
BK22004763	5	질문자	그렇군요. 남방큰돌고래는 여러 나라에 살고 있으면 개체 수가 많겠어요?				0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	6	전문가	아니요. 남방큰돌고래는 국제적으로 멸종 위기종이에요. 현재 제주 바다에 120여 마리 정도만 살고 있어요.	남방큰돌고래 멸종	https://www.donga.com/news/article/all/20220803/114793158/1	2022/08/03	0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	7	질문자	어머, 남방큰돌고래는 멸종위기종이었군요. 그러면 우리나라에 살고 있는 고래 종류는 또 어떤 것이 있나요?				0	2022-08-05 01:28:11	2022-08-22 15:18:56
BK22004763	8	전문가	현재까지 우리나라 바다에서 발견된 공식 고래 종류는 35종이나 돼요. 대표적인 고래로 밍크고래, 참돌고래, 상괭이, 낫돌고래, 남방큰돌고래가 주요 5종으로 있어요.	한국 돌고래 종류	https://www.mbn.co.kr/news/culture/4811437	2022/07/26	0	2022-08-05 01:28:11	2022-08-12 02:52:08
BK22004763	9	질문자	와, 생각보다 많은 돌고래들이 우리나라에 살고 있군요. 상괭이는 많이 들어보긴 했는데 어떤 돌고래인지 궁금하네요.				0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	10	전문가	상괭이는 우리나라 토종 돌고래에요. 마치 웃는 표정의 얼굴로 유명한 고래인데 주로 수심이 얕은 서해와 남해에서 발견되고 등지느러미가 없는 게 특징이에요. 하지만 상괭이는 보기 힘든데 그 이유는 배가 있으면 피하는 성향으로 바다에서 발견하기 어렵거든요.	상괭이	https://www.yna.co.kr/view/AKR20220725132300017?input=1195m	2022/07/26	0	2022-08-05 01:28:11	2022-08-22 15:18:56
BK22004763	11	질문자	그렇군요. 웃는 얼굴의 돌고래라니 실제로 보면 얼마나 좋을까 싶네요. 그러면 고래를 볼 수 있는 나라가 더 있을까요?				0	2022-08-05 01:28:11	2022-08-22 15:18:56
BK22004763	12	전문가	네, 호주 해안선에서는 매해 이동하는 다양한 종류의 고래들을 볼 수 있어요. 호주 바다에서 볼 수 있는 고래와 돌고래 종류는 무려 45종이나 돼요. 특히 남반구의 겨울을 비롯한 5월에서 11월에는 새끼를 낳기 위해 남극에서 따뜻한 호주 바다로 움직이는 고래를 볼 수 있어요.	고래 볼 수 있는 나라	https://www.mk.co.kr/news/culture/view/2022/08/681313/	2022/08/02	0	2022-08-05 01:28:11	2022-08-22 15:18:56
BK22004763	13	질문자	우와, 호주 바다에서는 눈만 돌리면 고래를 볼 수도 있겠네요. 그러면 호주 바다 어디에서 고래를 볼 수 있는 건가요?				0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	14	전문가	고래를 볼 수 있는 최상의 장소는 서호주의 남해안이에요. 6월 초가 되면 혹등 고래와 남방긴수염고래가 오거스타의 플린더스베이에 모습을 드러내요. 또 9월에는 던스보로의 지오그라프베이에 희귀한 흰긴수염고래와 새끼 고래들이 큰돌고래들과 함께 있는 모습도 볼 수 있어요.	호주 바다 고래	https://www.mk.co.kr/news/culture/view/2022/08/681313/	2022/08/02	0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	15	질문자	와, 자연스럽게 고래들이 어울리는 모습을 볼 수 있다니 가보고 싶은 곳이네요. 그런데 돌고래 중에 흰 돌고래가 있던데 혹시 알고 계세요?				0	2022-08-05 01:28:11	2022-08-12 02:52:08
BK22004763	16	전문가	아, 몸 전체가 흰색인 흰돌고래는 벨루가고래에요. 벨루가고래는 주로 러시아와 캐나다, 북부 주변과 북극해, 그린란드와 알래스카 인근의 추운 해역에 살아요. 벨루가고래의 큰 특징은 등지느러미가 없고, 얼음 아래에서 쉽게 헤엄치고 이동하는 점이에요.	흰돌고래	https://www.joongang.co.kr/article/25020609	2021/11/03	0	2022-08-05 01:28:11	2022-08-12 02:52:08
BK22004763	17	질문자	그렇군요. 아직도 고래에 대해 연구할 일들이 무궁무진하네요. 이번에 비봉이가 바다로 잘 돌아갔으면 좋겠네요.				0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	18	전문가	네, 비봉이가 야생적응 훈련을 잘 마치고 무사히 바다에서 살았으면 해요.				0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	19	질문자	맞아요. 기회가 되면 호주에 가서 바다에서 무리 지어 사는 돌고래를 꼭 한번 보고 싶네요.				0	2022-08-05 01:28:11	2022-08-05 01:28:11
BK22004763	20	전문가	저도 돌고래를 직접 보는 게 제 위시리스트 중 하나예요. 오늘 이야기 정말 재밌었어요. 그럼 다음에 만나서 또 수다 떨어요.				1	2022-08-05 01:28:11	2022-08-22 15:18:56
