id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22007214	1	질문자	SNS를 하는데 영수증을 모아 상생소비복권에 응모를 하라고 하더라구요.				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	2	전문가	홍보를 많이 하고 있어서 자주 뜨나봐요.				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	3	질문자	상생소비복권을 응모할 수 있는 기간은 언제인가요?				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	4	전문가	9월 1일부터 7일까지 카드, 현금으로 결제한 영수증을 온라인을 통해 응모할 수 있어요.	상생소비복권 기간	https://economist.co.kr/2022/09/01/industry/distribution/20220901084019437.html	2022/09/02	0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	5	질문자	아, 이게 9월 한 달 동안이 아니라 7일까지 기간이었네요. 소비한 모든 영수증을 첨부할 수 있나요?				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	6	전문가	아니요. 3만원 이상 소상공인 가게에서 결제한 영수증으로 응모가 가능해요.	상생소비복권 응모 조건	https://economist.co.kr/2022/09/01/industry/distribution/20220901084019437.html	2022/09/02	0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	7	질문자	아, 전 보통 그 이하의 소비를 많이 하는 편인데 3만원 이상 소비하면 영수증을 꼭 발급 받아야겠네요. 그럼 응모 기회는 몇 번으로 제한 돼 있나요?				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	8	전문가	이 기간에 3만원 이상 결제를 한 각각의 영수증으로 응모가 가능해요. 다양한 소비처에서 받은 각각의 영수증으로 응모가 가능하니 3만원 이상의 영수증은 꼭 발급받아 와야죠.	상생소비복권 응모 횟수	https://moneys.mt.co.kr/news/mwView.php?no=2022082815344991935	2022/08/28	0	2022-09-03 18:28:18	2022-09-20 21:57:02
BK22007214	9	질문자	요즘엔 영수증을 따로 받지 않는 사람들이 많으니 이 기간엔 꼭 발급받는게 중요하겠네요. 상생소비복권의 당첨액 규모는 어느정도인가요?				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	10	전문가	총 12억원의 당첨 금액 규모에요. 3500명을 대상으로 순위별로 당첨금을 지급하는데요. 1등은 500명이 100만원씩 받게되구요. 2등은 1000명이 각각 50만원, 3등은 2000명이 10만원씩 수령하게 돼요.	상생소비복권 당첨액	https://economist.co.kr/2022/09/01/industry/distribution/20220901084019437.html	2022/09/02	0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	11	질문자	우아, 저도 꼭 당첨되고 싶네요. 그럼 응모한 여러 영수증이 당첨됐으면 응모 당첨도 횟수에 제한이 없나요?				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	12	전문가	아니요. 한 명이 여러번 당첨이 됐을 경우 가장 높은 등수의 당첨금만 받게 돼요. 좀 더 다양한 사람한테 혜택이 돌아가게 하려는 취지죠.	상생소비복권 여러 번 당첨 되면	https://moneys.mt.co.kr/news/mwView.php?no=2022082815344991935	2022/08/28	0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	13	질문자	여러 사람한테 혜택이 돌아가는 것도 좋은 방법이네요. 그럼 상생소비복권이 당첨됐을 때 당첨금을 어떻게 수령을 할 수 있나요?				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	14	전문가	당첨된 걸 통보 받고 7일 내에 이벤트 홈페이지에 관련 정보를 등록해야해요. 확인 절차를 거친 후에 당첨금 전액을 받게돼요.	상생소비복권 당첨시 수령 방법	https://economist.co.kr/2022/09/01/industry/distribution/20220901084019437.html	2022/09/02	0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	15	질문자	상생소비복권에 당첨되면 세액 공제는 하지 않나보네요. 응모 가능 업종에는 제한이 없나요?				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	16	전문가	식당, 가게, 점포, 상점이 대상이고 온라인 쇼핑몰, 유흥업소, 콜라텍과 같은 업종은 응모가 제한돼요.	상생소비복권 응모 가능 업종	https://www.gokorea.kr/news/articleView.html?idxno=730890	2022/09/02	0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	17	질문자	아, 온라인 쇼핑몰을 주로 이용하는 편인데 제외가 되네요. 그럼 상생소비복권에 응모하려면 어떻게 하면 되나요?				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	18	전문가	상생소비복권kr에 온라인으로 접속해서 인적사항을 입력하고 영수증 정보와 함께 영수증 이미지를 같이 업로드하면 응모할 수 있어요.	상생소비복권 참여방법	https://www.gokorea.kr/news/articleView.html?idxno=730890	2022/09/02	0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	19	질문자	영수증을 받고 사진을 찍고 올려야하네요. 아, 그러고보니 어제 할아버지, 할머니랑 같이 외식하고 받은 영수증으로 응모할 수 있겠어요. 헤어지고 바로 사이트에 접속해서 참여해봐야겠어요.				0	2022-09-03 18:28:18	2022-09-03 23:21:39
BK22007214	20	전문가	좋은 소식 있길 바래요. 어머, 차 시간이 다 됐네요. 저는 이만 가 볼게요.				1	2022-09-03 18:28:18	2022-09-21 08:31:30
