id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22003670	1	질문자	요즘 뮤지컬에 관심이 가서 찾아보고 있는데 몇 가지 여쭤봐도 될까요?				0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	2	전문가	네, 어떤 점이 궁금하셨을까요?				0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	3	질문자	제가 관심이 가는 뮤지컬을 몇 개 체크해 두었는데 미국 작품이 많더라고요. 뮤지컬은 미국에서 발생한 장르인가요?				0	2022-08-04 11:14:32	2022-08-10 11:17:30
BK22003670	4	전문가	아뇨, 뮤지컬은 영국이 근원지예요. 19세기 탄생한 뮤지컬은 유럽의 대중 연극과 오페라, 오페레타, 발라드 오페라에서 영향을 받았죠.	뮤지컬 19세기 영국	https://ko.wikipedia.org/wiki/%EB%AE%A4%EC%A7%80%EC%BB%AC	2022/06/04	0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	5	질문자	역시 오페라에서 영향을 받은 장르인 거군요. 둘이 꽤 비슷하다는 인상을 받았거든요.				0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	6	전문가	네, 아무래도 둘 다 음악극 혹은 극음악에 속하는 장르이다 보니 비슷하다는 인상을 받으셨을 거예요.	뮤지컬 오페라 차이점	https://kookbang.dema.mil.kr/newsWeb/20211013/1/BBSMSTR_000000100170/view.do	2021/10/12	0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	7	질문자	네, 사실 그래서 둘이 무슨 차이점이 있는지도 궁금하더라고요.				0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	8	전문가	가장 큰 차이점은 음악이에요. 오페라는 클래식 음악이 쓰이지만 뮤지컬은 여러 장르의 현대 음악이 사용되죠.	오페라 뮤지컬 차이점	http://www.joongdo.co.kr/web/view.php?key=20180330010014106	2018/03/30	0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	9	질문자	오, 이제 와서 생각해보니 확실히 제가 오페라보다 뮤지컬에 매력을 느꼈던 건 그런 차이가 있었던 것 같네요. 오페라는 개인적으로 조금 어렵다는 인상이 있었거든요. 그럼 그것 말고도 다른 차이점이 있을까요?				0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	10	전문가	창법에도 차이가 있어요. 오페라는 복근과 구강을 기교 있게 사용해야 하는 벨칸토 발성을 사용하고 있는데 뮤지컬은 그렇지 않죠.	오페라 뮤지컬 창법	http://www.joongdo.co.kr/web/view.php?key=20180330010014106	2018/03/30	0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	11	질문자	창법에도 차이를 보이는군요. 그런데 뮤지컬은 어떻게 탄생한 장르인가요?				0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	12	전문가	영국은 다른 나라와는 다르게 오페라의 전통이 없었어요. 그래서 다양한 희곡들을 외국에서 수입하고 있었죠. 그러다 19세기 영국이 급격하게 성장하면서 나타난 상인과 부자들은 오락물을 원하고 있었어요. 그 수요를 채우기 위해 급조된 오락물이 바로 뮤지컬 화스라는 장르죠.	영국 뮤지컬 시초	http://www.newsculture.press/news/articleView.html?idxno=57084	2018/09/23	0	2022-08-04 11:14:32	2022-08-12 09:48:26
BK22003670	13	질문자	말씀을 들어보니 오페라에 비해 뮤지컬이 조금 더 상업적인 느낌이 강한 분야 같네요.				0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	14	전문가	네, 맞아요. 오페라가 귀족에 가까운 장르가 되어갔다면 뮤지컬은 조금 더 일반 시민과 가까운 극음악 장르로 탄생한 거죠.	오페라 귀족 뮤지컬	https://kookbang.dema.mil.kr/newsWeb/20211013/1/BBSMSTR_000000100170/view.do	2021/10/12	0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	15	질문자	그러면 혹시 초기에 만들어진 뮤지컬 작품도 알 수 있을까요?				0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	16	전문가	1728년 잉글랜드의 극작가인 존 게이의 작품인 거지 오페라가 뮤지컬의 시초가 되는 작품이에요. 하층민이 주인공으로 등장해 상류층을 풍자하는 내용을 담고 있어 당시 오페라 문화계에 엄청난 충격을 줬어요. 이 작품은 당시의 시민 계층을 위한 문화라는데 의의가 있기도 하죠.	거지오페라 뮤지컬 시초	https://www.fnnews.com/news/202010070935392424	2020/10/21	0	2022-08-04 11:14:32	2022-08-04 11:14:32
BK22003670	17	질문자	1728년에 상연된 작품의 정보가 아직도 있다는 게 신기하네요. 그럼 미국에서는 어떻게 뮤지컬 문화가 발전하게 된 건가요?				0	2022-08-04 11:14:32	2022-08-10 11:17:30
