id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22006546	1	질문자	어제 사물놀이 공연을 보고 왔어. 교과서에서만 봤던 여러 전통 악기들의 소리를 들으니 너무 멋있더라.				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	2	전문가	사물놀이 공연을 봤다니 좋았겠다. 다양한 전통 악기들이 함께 어우러져 신명나는 공연이었지?				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	3	질문자	맞아, 너무 즐겁고 신명나는 공연이었어. 사물놀이는 우리 나라의 전통 놀이인 것 같은데, 언제부터 시작된 거야?				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	4	전문가	사물놀이는 사물인 꽹과리, 징, 장구, 북을 중심으로 연주하는 풍물에서 취한 가락을 토대로 발전시킨 계열의 국악이야. 1978년 2월 28일 서울 종로구 인사동 공간사랑에서 김용배가 제안하여 구성하고, 심우성이 이름을 지어 사물놀이 풍물패에서 연주를 한 것이 사물놀이의 시작이지.	사물놀이	https://ko.wikipedia.org/wiki/%EC%82%AC%EB%AC%BC%EB%86%80%EC%9D%B4	2022/08/24	0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	5	질문자	이때까지 풍물과 사물놀이가 같은 것이라고 생각했는데, 사물놀이가 풍물에서 발전시킨 음악이구나. 풍물과 사물놀이의 차이점이 뭐야?				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	6	전문가	농악이라 불리는 풍물놀이는 다수의 인원으로 야외에서 대규모로 이루어져. 하지만 사물놀이는 실내에서 최소 인원 4명이 앉은반으로 연주해. 일정한 시간에 기존의 농악가락을 이용하면서도 밀도 있게 압축하여 음악회 형식으로 하는 농악판인 거지.	풍물과 사물놀이의 차이점	http://www.seniormaeil.com/news/articleView.html?idxno=29833	2021/06/22	0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	7	질문자	그래서 내가 본 사물놀이도 앉아서 하는 공연이었구나. 나는 사물 중에서 꽹과리가 가장 인상 깊었어. 꽹과리가 연주를 이끄는 역할을 하는 거지?				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	8	전문가	맞아, 꽹과리는 풍물놀이나 사물놀이에서 지휘자의 역할을 맡고 있지. 그래서 가락과 진풀이를 엮어 나가는 역할을 해.	꽹과리	https://ko.wikipedia.org/wiki/%EA%BD%B9%EA%B3%BC%EB%A6%AC	2022/02/17	0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	9	질문자	꽹과리를 따라 장구와 북, 징이 함께 어우러지는 것이 멋있었어. 그중 장구는 사물놀이 이전에도 오랜 역사를 가지고 있는 악기지? 오래된 벽화에 장구가 그려진 그림을 책에서 본 적이 있어.				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	10	전문가	아마도 고구려 벽화 그림이었을 거야. 장구는 고려 예종 때 중국에서 들어왔다고 알려져 있지만, 그보다 더 오래 전인 문종 때의 기록이나 고구려 벽화에서도 확인할 수 있어.	장구	https://ko.wikipedia.org/wiki/%EC%9E%A5%EA%B5%AC	2022/05/10	0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	11	질문자	장구는 정말 유구한 역사를 가진 악기구나. 장구 못지 않게 북도 소리가 웅장하고 멋있었어. 북을 치는 부분이 가죽처럼 보이던데, 무슨 가죽으로 만드는 거야?				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	12	전문가	북은 대개 양 쪽 모두 소가죽을 이용해서 만들어.	북	https://www.dongascience.com/news.php?idx=6716	2015/04/26	0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	13	질문자	그래서인지 북을 굉장히 세게 치는 데도 가죽이 찢어지지 않더라고. 그러면 징은 어떤 재료로 만드는 거야? 언뜻 보기에는 누런 쇠처럼 보이던데.				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	14	전문가	징은 놋쇠를 이용해서 큰 그릇 모양으로 만들어. 그리고 끈을 매달아 손에 쥐고 채를 이용해서 치거나, 나무로 만든 틀에다 묶어놓고 치지.	징	https://ko.wikipedia.org/wiki/%EC%A7%95	2022/02/17	0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	15	질문자	꽹과리, 장구, 북, 징은 모두 각각의 매력이 있는 것 같아. 이 네 가지 악기들을 두드리거나 치면서 연주하는 것을 장단이라고 하지?				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	16	전문가	맞아, 국악에서 장구나 북과 같은 타악기로 일정한 리듬형을 반복하여 계속 치며 반주하는 것을 장단이라고 하거든.	사물놀이 장단	https://ko.wikipedia.org/wiki/%EC%9E%A5%EB%8B%A8	2022/06/19	0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	17	질문자	장구나 북과 같은 악기들을 타악기라고 하는 구나. 타악기는 말 그대로 두드려서 소리를 내는 악기들을 말하는 거야?				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	18	전문가	그렇지, 물체를 도구로 타격하거나 흔들고, 문지르거나 긁어서 물체가 진동하도록 하여 짧은 소리를 내는 악기들을 타악기라고 해.	타악기	https://ko.wikipedia.org/wiki/%ED%83%80%EC%95%85%EA%B8%B0	2022/04/19	0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	19	질문자	타악기들을 장단에 맞춰 치는 소리를 듣고 있으니 내 어깨도 절로 들썩이더라고.				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	20	전문가	사물놀이는 연주하는 사람도, 듣는 사람도 모두 흥이 나는 국악이지.				0	2022-08-27 17:43:25	2022-08-27 17:43:25
BK22006546	21	질문자	나중에 함께 사물놀이 공연을 보러 가보자.				1	2022-08-27 17:43:25	2022-09-05 15:21:49
BK22006546	22	전문가	그래, 다음에 함께 공연을 보러 가서 사물놀이의 매력을 한껏 즐겨보자고.				0	2022-08-27 17:43:25	2022-08-27 17:43:25
