id	utterance_id	role	text	search_query	search_URL	reference_date	terminate	regDate	updDate
BK22007120	1	질문자	오늘 음원 차트를 봤는데, 인기 순위 상위권은 다 걸그룹 노래였어. 근 2년 내 새로 데뷔한 그룹들이 특히 인기가 많은 것 같던데, 이런 그룹들을 4세대 걸그룹이라고 부르는 것 같더라?				0	2022-09-02 10:30:07	2022-09-02 13:20:28
BK22007120	2	전문가	맞아, 나는 4세대 걸그룹은 다 좋더라. 4세대 걸그룹들은 국내 음원 순위만 높은 게 아니라 해외 시장에서도 좋은 성적을 보이는 게 특징이야.	4세대 걸그룹	https://www.sedaily.com/NewsView/22VGG8SKNJ	2021/12/27	0	2022-09-02 10:30:07	2022-09-02 13:20:28
BK22007120	3	질문자	그 중에서 주목할 만한 팀 있니?				0	2022-09-02 10:30:07	2022-09-02 13:20:28
BK22007120	4	전문가	SM엔터테인먼트 다국적 4인조 걸그룹 에스파를 눈여겨 보고 있어. SMCU라고 하는 SM Culture Universe 프로젝트의 시발점인 팀이고, 에스파만의 고유한 세계관이 있는데 그게 흥미로워.	에스파	https://ko.wikipedia.org/wiki/Aespa	2022/08/30	0	2022-09-02 10:30:07	2022-09-02 13:20:28
BK22007120	5	질문자	에스파의 세계관이라는 게 뭔데?				0	2022-09-02 10:30:07	2022-09-02 13:20:28
BK22007120	6	전문가	에스파 멤버들이 가상 현실 세계에 존재하는 아바타 멤버인 아이와 싱크를 통해서 연결된다는 세계관이거든. 에스파와 아이 사이의 연결을 방해하는 악역 블랙맘바를 찾아 광야라는 공간으로 떠나는 거야. 이렇게 메타버스를 적극 활용한 미래지향적 세계관이 MZ세대에게 큰 인기를 끌고 있어.	에스파 세계관	https://www.hankookilbo.com/News/Read/A2021101311110000048	2021/10/14	0	2022-09-02 10:30:07	2022-09-02 13:20:28
BK22007120	7	질문자	정말 특이한데 흥미로워서 왜 사람들이 그런 세계관을 좋아하는지 알겠어. 세계관 외에도 에스파가 인기를 끈 요인이 있을까?				0	2022-09-02 10:30:07	2022-09-02 13:20:28
BK22007120	8	전문가	당찬 가사에 전사처럼 강한 콘셉트로 여성 팬들을 확보한 덕이 커. 남성 팬덤에 비하면 여성 팬덤이 잘 결집하기 때문에 여성 팬덤이 많으면 초동 기록을 높이는 데도 유리하거든.	에스파 인기 비결	https://www.donga.com/news/Culture/article/all/20220731/114741967/1	2022/07/31	0	2022-09-02 10:30:07	2022-09-02 13:20:28
BK22007120	9	질문자	그러면 여성 팬덤이 많은 에스파의 초동 기록이 높겠구나?				0	2022-09-02 10:30:07	2022-09-02 13:20:28
BK22007120	10	전문가	맞아, 써클차트에 의하면 에스파의 걸스 앨범 초동 판매량은 142만 6487장인데 이건 역대 걸그룹 초동 기록 1위에 해당하는 수치야. 동시에 K-POP 걸그룹으로서는 최초로 초동 앨범 100만 장 이상을 판매한 밀리언셀러에 등극했어.	에스파 초동	https://www.joongang.co.kr/article/25087677#home	2022/07/18	0	2022-09-02 10:30:07	2022-09-02 13:20:28
